	
	Sensitivity=200  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-2.312995E-8	1.853197E-6	1.853342E-6	9.071508E+1	1.030000E+2	4.610500E+1	5.497600E+1	-1.143546E-1	-1.089091E-3
-2.000000E+2	-2.902546E-7	1.916575E-6	1.938430E-6	9.861169E+1	1.030000E+2	4.610100E+1	5.497600E+1	0.000000E+0	
-3.000000E+2	-1.955506E-7	1.936164E-6	1.946014E-6	9.576726E+1	1.030000E+2	4.610800E+1	5.497500E+1	0.000000E+0	
-4.000000E+2	-3.707760E-7	1.954380E-6	1.989240E-6	1.007422E+2	1.030000E+2	4.611000E+1	5.497500E+1	0.000000E+0	
-5.000000E+2	-2.201332E-7	1.962401E-6	1.974709E-6	9.640042E+1	1.030000E+2	4.611800E+1	5.497400E+1	0.000000E+0	
-6.000000E+2	-2.728297E-7	1.979164E-6	1.997880E-6	9.784881E+1	1.030000E+2	4.611600E+1	5.497300E+1	0.000000E+0	
-7.000000E+2	-3.695378E-7	1.981535E-6	2.015699E-6	1.005638E+2	1.030000E+2	4.611300E+1	5.497400E+1	0.000000E+0	
-8.000000E+2	-2.926197E-7	1.882891E-6	1.905494E-6	9.883366E+1	1.030000E+2	4.612500E+1	5.497400E+1	0.000000E+0	
-9.000000E+2	-3.266945E-7	1.865708E-6	1.894095E-6	9.993207E+1	1.030000E+2	4.612900E+1	5.497200E+1	0.000000E+0	
-1.000000E+3	-2.285052E-7	1.934506E-6	1.947955E-6	9.673660E+1	1.030000E+2	4.613100E+1	5.497200E+1	0.000000E+0	
-1.100000E+3	-1.742508E-7	1.962324E-6	1.970046E-6	9.507445E+1	1.030000E+2	4.612400E+1	5.497200E+1	0.000000E+0	
-1.200000E+3	-2.633190E-7	1.874228E-6	1.892635E-6	9.799741E+1	1.030000E+2	4.612900E+1	5.497000E+1	0.000000E+0	
-1.300000E+3	-3.572512E-7	1.900650E-6	1.933933E-6	1.006453E+2	1.030000E+2	4.612200E+1	5.497000E+1	0.000000E+0	
-1.400000E+3	-1.411761E-7	1.883134E-6	1.888418E-6	9.428737E+1	1.030000E+2	4.612900E+1	5.497100E+1	0.000000E+0	
-1.500000E+3	-2.115065E-7	1.887188E-6	1.899003E-6	9.639474E+1	1.030000E+2	4.613500E+1	5.497000E+1	0.000000E+0	
-1.600000E+3	-1.812395E-7	1.883009E-6	1.891711E-6	9.549778E+1	1.030000E+2	4.614100E+1	5.496900E+1	0.000000E+0	
-1.700000E+3	-3.130313E-7	1.900739E-6	1.926343E-6	9.935205E+1	1.030000E+2	4.614800E+1	5.496800E+1	0.000000E+0	
-1.800000E+3	-3.038530E-7	1.948227E-6	1.971780E-6	9.886465E+1	1.030000E+2	4.615300E+1	5.496800E+1	0.000000E+0	
-1.900000E+3	-2.460630E-7	1.960033E-6	1.975418E-6	9.715549E+1	1.030000E+2	4.615400E+1	5.496800E+1	0.000000E+0	
-2.000000E+3	-1.450602E-7	1.927458E-6	1.932909E-6	9.430396E+1	1.030000E+2	4.616500E+1	5.496800E+1	0.000000E+0	
-2.100000E+3	-2.779333E-7	1.988112E-6	2.007445E-6	9.795824E+1	1.030000E+2	4.615400E+1	5.496800E+1	0.000000E+0	
-2.200000E+3	-2.724000E-7	1.979449E-6	1.998104E-6	9.783549E+1	1.030000E+2	4.615200E+1	5.496700E+1	0.000000E+0	
-2.300000E+3	-1.587312E-7	1.962453E-6	1.968862E-6	9.462425E+1	1.030000E+2	4.615700E+1	5.496800E+1	0.000000E+0	
-2.400000E+3	-1.815718E-7	1.900779E-6	1.909432E-6	9.545662E+1	1.030000E+2	4.617000E+1	5.496600E+1	0.000000E+0	
-2.500000E+3	-1.586820E-7	1.971686E-6	1.978061E-6	9.460127E+1	1.030000E+2	4.617600E+1	5.496600E+1	0.000000E+0	
-2.600000E+3	1.810419E-8	1.839340E-6	1.839429E-6	8.943607E+1	1.030000E+2	4.617500E+1	5.496600E+1	0.000000E+0	
-2.700000E+3	1.330869E-7	1.890446E-6	1.895125E-6	8.597304E+1	1.030000E+2	4.618000E+1	5.496500E+1	0.000000E+0	
-2.800000E+3	3.261626E-7	1.882997E-6	1.911036E-6	8.017304E+1	1.030000E+2	4.618500E+1	5.496400E+1	0.000000E+0	
-2.900000E+3	3.197540E-7	1.988191E-6	2.013739E-6	8.086355E+1	1.030000E+2	4.619200E+1	5.496300E+1	0.000000E+0	
-3.000000E+3	5.326200E-7	1.872380E-6	1.946661E-6	7.412099E+1	1.030000E+2	4.619400E+1	5.496300E+1	0.000000E+0	
-3.100000E+3	7.208597E-7	1.966337E-6	2.094307E-6	6.986705E+1	1.030000E+2	4.619800E+1	5.496400E+1	0.000000E+0	
-3.200000E+3	1.001023E-6	1.883396E-6	2.132892E-6	6.200941E+1	1.030000E+2	4.619600E+1	5.496400E+1	0.000000E+0	
-3.300000E+3	1.229947E-6	1.936445E-6	2.294034E-6	5.757805E+1	1.030000E+2	4.619700E+1	5.496400E+1	0.000000E+0	
-3.400000E+3	1.514245E-6	1.936413E-6	2.458177E-6	5.197514E+1	1.030000E+2	4.619900E+1	5.496300E+1	0.000000E+0	
-3.500000E+3	1.569157E-6	1.920443E-6	2.479991E-6	5.074841E+1	1.030000E+2	4.620000E+1	5.496300E+1	0.000000E+0	
-3.600000E+3	1.586551E-6	1.954210E-6	2.517157E-6	5.092813E+1	1.030000E+2	4.620800E+1	5.496300E+1	0.000000E+0	
-3.700000E+3	1.829071E-6	1.988082E-6	2.701476E-6	4.738538E+1	1.030000E+2	4.621200E+1	5.496200E+1	0.000000E+0	
-3.800000E+3	2.007402E-6	1.992461E-6	2.828350E-6	4.478599E+1	1.030000E+2	4.621200E+1	5.496200E+1	0.000000E+0	
-3.900000E+3	1.917140E-6	1.927509E-6	2.718588E-6	4.515453E+1	1.030000E+2	4.621600E+1	5.496200E+1	0.000000E+0	
-4.000000E+3	1.854202E-6	1.988026E-6	2.718513E-6	4.699478E+1	1.030000E+2	4.622200E+1	5.496200E+1	0.000000E+0	
-4.100000E+3	1.899447E-6	1.893859E-6	2.682275E-6	4.491559E+1	1.030000E+2	4.622200E+1	5.496100E+1	0.000000E+0	
-4.200000E+3	1.938410E-6	1.909979E-6	2.721296E-6	4.457672E+1	1.030000E+2	4.623500E+1	5.496000E+1	0.000000E+0	
-4.300000E+3	1.824331E-6	1.883286E-6	2.622013E-6	4.591099E+1	1.030000E+2	4.623400E+1	5.496000E+1	0.000000E+0	
-4.400000E+3	1.620829E-6	1.953851E-6	2.538626E-6	5.032239E+1	1.030000E+2	4.624200E+1	5.496000E+1	0.000000E+0	
-4.500000E+3	1.612569E-6	2.005517E-6	2.573417E-6	5.119841E+1	1.030000E+2	4.624300E+1	5.496100E+1	0.000000E+0	
-4.600000E+3	1.367944E-6	1.936489E-6	2.370920E-6	5.476246E+1	1.030000E+2	4.623500E+1	5.496100E+1	0.000000E+0	
-4.700000E+3	1.106687E-6	1.962619E-6	2.253138E-6	6.058210E+1	1.030000E+2	4.622800E+1	5.496100E+1	0.000000E+0	
-4.800000E+3	9.757871E-7	1.918712E-6	2.152584E-6	6.304377E+1	1.030000E+2	4.623300E+1	5.496000E+1	0.000000E+0	
-4.900000E+3	6.471158E-7	1.887537E-6	1.995384E-6	7.107644E+1	1.030000E+2	4.625300E+1	5.495900E+1	0.000000E+0	
-5.000000E+3	5.073294E-7	1.962611E-6	2.027123E-6	7.550647E+1	1.030000E+2	4.624600E+1	5.495900E+1	0.000000E+0	
-5.100000E+3	4.451201E-7	1.909823E-6	1.961009E-6	7.688035E+1	1.030000E+2	4.623900E+1	5.495900E+1	0.000000E+0	
-5.200000E+3	1.735089E-7	2.004876E-6	2.012370E-6	8.505375E+1	1.030000E+2	4.624500E+1	5.495900E+1	0.000000E+0	
