	
	Sensitivity=50 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	1.414260E-3	-2.506760E-3	2.878190E-3	-6.056924E+1	5.813720E+4	2.516700E+1	2.499900E+1	-4.734467E-2	-4.509017E-4
-2.000000E+2	1.414271E-3	-2.504557E-3	2.876276E-3	-6.054749E+1	5.813720E+4	2.516500E+1	2.500000E+1	0.000000E+0	
-3.000000E+2	1.414336E-3	-2.504568E-3	2.876318E-3	-6.054648E+1	5.813720E+4	2.516400E+1	2.500000E+1	0.000000E+0	
-4.000000E+2	1.414272E-3	-2.503018E-3	2.874937E-3	-6.053240E+1	5.813720E+4	2.516500E+1	2.500000E+1	0.000000E+0	
-5.000000E+2	1.414332E-3	-2.502440E-3	2.874463E-3	-6.052569E+1	5.813720E+4	2.516200E+1	2.500000E+1	0.000000E+0	
-6.000000E+2	1.414385E-3	-2.500195E-3	2.872535E-3	-6.050274E+1	5.813720E+4	2.516400E+1	2.500000E+1	0.000000E+0	
-7.000000E+2	1.414350E-3	-2.498055E-3	2.870655E-3	-6.048231E+1	5.813720E+4	2.516300E+1	2.500000E+1	0.000000E+0	
-8.000000E+2	1.415280E-3	-2.498071E-3	2.871128E-3	-6.046632E+1	5.813720E+4	2.516600E+1	2.500000E+1	0.000000E+0	
-9.000000E+2	1.416588E-3	-2.495856E-3	2.869846E-3	-6.042179E+1	5.813720E+4	2.516000E+1	2.500000E+1	0.000000E+0	
-1.000000E+3	1.416609E-3	-2.493572E-3	2.867871E-3	-6.039891E+1	5.813720E+4	2.516100E+1	2.500100E+1	0.000000E+0	
-1.100000E+3	1.418671E-3	-2.491313E-3	2.866927E-3	-6.034078E+1	5.813720E+4	2.516400E+1	2.500100E+1	0.000000E+0	
-1.200000E+3	1.418644E-3	-2.489096E-3	2.864987E-3	-6.031931E+1	5.813720E+4	2.516200E+1	2.500200E+1	0.000000E+0	
-1.300000E+3	1.420908E-3	-2.486705E-3	2.864032E-3	-6.025626E+1	5.813720E+4	2.516500E+1	2.500100E+1	0.000000E+0	
-1.400000E+3	1.420990E-3	-2.484770E-3	2.862393E-3	-6.023564E+1	5.813720E+4	2.516400E+1	2.500100E+1	0.000000E+0	
-1.500000E+3	1.423112E-3	-2.480391E-3	2.859648E-3	-6.015517E+1	5.813720E+4	2.516200E+1	2.500100E+1	0.000000E+0	
-1.600000E+3	1.425354E-3	-2.476959E-3	2.857789E-3	-6.008193E+1	5.813720E+4	2.516200E+1	2.500200E+1	0.000000E+0	
-1.700000E+3	1.429038E-3	-2.470329E-3	2.853888E-3	-5.995144E+1	5.813720E+4	2.516500E+1	2.500100E+1	0.000000E+0	
-1.800000E+3	1.431207E-3	-2.463782E-3	2.849311E-3	-5.984777E+1	5.813720E+4	2.516300E+1	2.500100E+1	0.000000E+0	
-1.900000E+3	1.434554E-3	-2.454901E-3	2.843323E-3	-5.969956E+1	5.813720E+4	2.516200E+1	2.500000E+1	0.000000E+0	
-2.000000E+3	1.437805E-3	-2.446138E-3	2.837406E-3	-5.955360E+1	5.813720E+4	2.516200E+1	2.500100E+1	0.000000E+0	
-2.100000E+3	1.444416E-3	-2.433062E-3	2.829510E-3	-5.930402E+1	5.813720E+4	2.516200E+1	2.500100E+1	0.000000E+0	
-2.200000E+3	1.448830E-3	-2.419761E-3	2.820346E-3	-5.908897E+1	5.813720E+4	2.516100E+1	2.500000E+1	0.000000E+0	
-2.300000E+3	1.459769E-3	-2.402117E-3	2.810888E-3	-5.871292E+1	5.813720E+4	2.515900E+1	2.500100E+1	0.000000E+0	
-2.400000E+3	1.468598E-3	-2.380067E-3	2.796694E-3	-5.832373E+1	5.813720E+4	2.516200E+1	2.500100E+1	0.000000E+0	
-2.500000E+3	1.481798E-3	-2.349380E-3	2.777645E-3	-5.775959E+1	5.813720E+4	2.516300E+1	2.500000E+1	0.000000E+0	
-2.600000E+3	1.494448E-3	-2.315121E-3	2.755569E-3	-5.715710E+1	5.813720E+4	2.516000E+1	2.500000E+1	0.000000E+0	
-2.700000E+3	1.520850E-3	-2.261262E-3	2.725123E-3	-5.607653E+1	5.813720E+4	2.516400E+1	2.500100E+1	0.000000E+0	
-2.800000E+3	1.547342E-3	-2.204058E-3	2.692980E-3	-5.492952E+1	5.813720E+4	2.516100E+1	2.500100E+1	0.000000E+0	
-2.900000E+3	1.592697E-3	-2.110353E-3	2.643913E-3	-5.295792E+1	5.813720E+4	2.516100E+1	2.500100E+1	0.000000E+0	
-3.000000E+3	1.640454E-3	-2.014830E-3	2.598197E-3	-5.084787E+1	5.813720E+4	2.516100E+1	2.500100E+1	0.000000E+0	
-3.100000E+3	1.708537E-3	-1.875329E-3	2.536918E-3	-4.766461E+1	5.813720E+4	2.515900E+1	2.500100E+1	0.000000E+0	
-3.200000E+3	1.774081E-3	-1.744725E-3	2.488259E-3	-4.452201E+1	5.813720E+4	2.516100E+1	2.500100E+1	0.000000E+0	
-3.300000E+3	1.865058E-3	-1.567658E-3	2.436389E-3	-4.004843E+1	5.813720E+4	2.515900E+1	2.500100E+1	0.000000E+0	
-3.400000E+3	1.935122E-3	-1.429664E-3	2.405959E-3	-3.645691E+1	5.813720E+4	2.515800E+1	2.500100E+1	0.000000E+0	
-3.500000E+3	2.019490E-3	-1.264685E-3	2.382807E-3	-3.205642E+1	5.813720E+4	2.516000E+1	2.500000E+1	0.000000E+0	
-3.600000E+3	2.080864E-3	-1.144538E-3	2.374860E-3	-2.881213E+1	5.813720E+4	2.516100E+1	2.500100E+1	0.000000E+0	
-3.700000E+3	2.137129E-3	-1.028833E-3	2.371880E-3	-2.570658E+1	5.813720E+4	2.516100E+1	2.500000E+1	0.000000E+0	
-3.800000E+3	2.178815E-3	-9.541582E-4	2.378582E-3	-2.364983E+1	5.813720E+4	2.516400E+1	2.500000E+1	0.000000E+0	
-3.900000E+3	2.204939E-3	-8.986837E-4	2.381048E-3	-2.217470E+1	5.813720E+4	2.516300E+1	2.500100E+1	0.000000E+0	
