	
	Sensitivity=500  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-5.155582E-6	1.360475E-5	1.454886E-5	1.107544E+2	3.390120E+2	2.514100E+1	2.500300E+1	-4.657268E-2	-4.435493E-4
-2.000000E+2	-6.074451E-6	1.395933E-5	1.522373E-5	1.135164E+2	3.390120E+2	2.514200E+1	2.500200E+1	0.000000E+0	
-3.000000E+2	-6.109181E-6	1.393695E-5	1.521712E-5	1.136700E+2	3.390120E+2	2.514500E+1	2.500200E+1	0.000000E+0	
-4.000000E+2	-6.010575E-6	1.385808E-5	1.510541E-5	1.134475E+2	3.390120E+2	2.514300E+1	2.500300E+1	0.000000E+0	
-5.000000E+2	-6.031735E-6	1.384901E-5	1.510552E-5	1.135348E+2	3.390120E+2	2.514300E+1	2.500300E+1	0.000000E+0	
-6.000000E+2	-6.075856E-6	1.384914E-5	1.512331E-5	1.136879E+2	3.390120E+2	2.514500E+1	2.500300E+1	0.000000E+0	
-7.000000E+2	-6.032481E-6	1.384923E-5	1.510603E-5	1.135371E+2	3.390120E+2	2.514700E+1	2.500200E+1	0.000000E+0	
-8.000000E+2	-6.056204E-6	1.393706E-5	1.519603E-5	1.134868E+2	3.390120E+2	2.514200E+1	2.500300E+1	0.000000E+0	
-9.000000E+2	-6.010464E-6	1.387115E-5	1.511736E-5	1.134274E+2	3.390120E+2	2.514200E+1	2.500300E+1	0.000000E+0	
-1.000000E+3	-5.939983E-6	1.389341E-5	1.510994E-5	1.131486E+2	3.390120E+2	2.514200E+1	2.500300E+1	0.000000E+0	
-1.100000E+3	-5.890815E-6	1.389289E-5	1.509020E-5	1.129777E+2	3.390120E+2	2.514400E+1	2.500300E+1	0.000000E+0	
-1.200000E+3	-5.879069E-6	1.391463E-5	1.510564E-5	1.129045E+2	3.390120E+2	2.514400E+1	2.500300E+1	0.000000E+0	
-1.300000E+3	-5.856288E-6	1.389350E-5	1.507732E-5	1.128560E+2	3.390120E+2	2.514400E+1	2.500300E+1	0.000000E+0	
-1.400000E+3	-5.834836E-6	1.384904E-5	1.502801E-5	1.128465E+2	3.390120E+2	2.514100E+1	2.500300E+1	0.000000E+0	
-1.500000E+3	-5.786321E-6	1.384923E-5	1.500942E-5	1.126756E+2	3.390120E+2	2.514200E+1	2.500300E+1	0.000000E+0	
-1.600000E+3	-5.759289E-6	1.387054E-5	1.501869E-5	1.125491E+2	3.390120E+2	2.514300E+1	2.500300E+1	0.000000E+0	
-1.700000E+3	-5.686948E-6	1.384927E-5	1.497143E-5	1.123246E+2	3.390120E+2	2.514000E+1	2.500300E+1	0.000000E+0	
-1.800000E+3	-5.594947E-6	1.393663E-5	1.501776E-5	1.118733E+2	3.390120E+2	2.514400E+1	2.500300E+1	0.000000E+0	
-1.900000E+3	-5.554464E-6	1.389268E-5	1.496191E-5	1.117921E+2	3.390120E+2	2.514800E+1	2.500300E+1	0.000000E+0	
-2.000000E+3	-5.378918E-6	1.384845E-5	1.485639E-5	1.112268E+2	3.390120E+2	2.514400E+1	2.500200E+1	0.000000E+0	
-2.100000E+3	-5.225361E-6	1.380460E-5	1.476047E-5	1.107328E+2	3.390120E+2	2.514400E+1	2.500200E+1	0.000000E+0	
-2.200000E+3	-5.137495E-6	1.384927E-5	1.477146E-5	1.103527E+2	3.390120E+2	2.514100E+1	2.500200E+1	0.000000E+0	
