	
	Sensitivity=100  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-3.208254E-5	5.572086E-5	6.429700E-5	1.199322E+2	1.391010E+3	3.301480E+2	2.875780E+2	-5.105074E-2	-4.861975E-4
-2.000000E+2	-3.175852E-5	5.573566E-5	6.414879E-5	1.196748E+2	1.391010E+3	3.301480E+2	2.875800E+2	0.000000E+0	
-3.000000E+2	-3.180311E-5	5.572512E-5	6.416172E-5	1.197140E+2	1.391010E+3	3.301480E+2	2.875760E+2	0.000000E+0	
-4.000000E+2	-3.172742E-5	5.570439E-5	6.410623E-5	1.196644E+2	1.391010E+3	3.301480E+2	2.875730E+2	0.000000E+0	
-5.000000E+2	-3.171744E-5	5.570882E-5	6.410514E-5	1.196547E+2	1.391010E+3	3.301480E+2	2.875760E+2	0.000000E+0	
-6.000000E+2	-3.177413E-5	5.575308E-5	6.417166E-5	1.196792E+2	1.391010E+3	3.301480E+2	2.875700E+2	0.000000E+0	
-7.000000E+2	-3.173918E-5	5.577972E-5	6.417751E-5	1.196403E+2	1.391010E+3	3.301480E+2	2.875790E+2	0.000000E+0	
-8.000000E+2	-3.180098E-5	5.572219E-5	6.415812E-5	1.197137E+2	1.391010E+3	3.301480E+2	2.875790E+2	0.000000E+0	
-9.000000E+2	-3.176076E-5	5.570314E-5	6.412164E-5	1.196909E+2	1.391010E+3	3.301480E+2	2.875840E+2	0.000000E+0	
-1.000000E+3	-3.179187E-5	5.573554E-5	6.416521E-5	1.197007E+2	1.391010E+3	3.301480E+2	2.875840E+2	0.000000E+0	
-1.100000E+3	-3.179410E-5	5.572216E-5	6.415468E-5	1.197083E+2	1.391010E+3	3.301480E+2	2.875720E+2	0.000000E+0	
