	
	Sensitivity=200  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-1.057353E-4	9.987251E-5	1.454457E-4	1.366333E+2	2.267030E+3	3.301480E+2	2.875880E+2	-5.094035E-2	-4.851462E-4
-2.000000E+2	-1.056983E-4	9.983712E-5	1.453946E-4	1.366334E+2	2.267030E+3	3.301480E+2	2.875940E+2	0.000000E+0	
-3.000000E+2	-1.056546E-4	9.985476E-5	1.453749E-4	1.366166E+2	2.267030E+3	3.301480E+2	2.875890E+2	0.000000E+0	
-4.000000E+2	-1.056807E-4	9.983718E-5	1.453819E-4	1.366287E+2	2.267030E+3	3.301480E+2	2.875940E+2	0.000000E+0	
-5.000000E+2	-1.056103E-4	9.983850E-5	1.453316E-4	1.366092E+2	2.267030E+3	3.301480E+2	2.875820E+2	0.000000E+0	
-6.000000E+2	-1.056761E-4	9.992533E-5	1.454390E-4	1.366022E+2	2.267030E+3	3.301480E+2	2.875880E+2	0.000000E+0	
-7.000000E+2	-1.056193E-4	9.986338E-5	1.453552E-4	1.366045E+2	2.267030E+3	3.301480E+2	2.875830E+2	0.000000E+0	
-8.000000E+2	-1.056895E-4	9.989882E-5	1.454305E-4	1.366134E+2	2.267030E+3	3.301480E+2	2.875840E+2	0.000000E+0	
-9.000000E+2	-1.055663E-4	9.988061E-5	1.453285E-4	1.365852E+2	2.267030E+3	3.301480E+2	2.875870E+2	0.000000E+0	
-1.000000E+3	-1.056550E-4	9.985413E-5	1.453748E-4	1.366168E+2	2.267030E+3	3.301480E+2	2.875890E+2	0.000000E+0	
-1.100000E+3	-1.056364E-4	9.988069E-5	1.453795E-4	1.366042E+2	2.267030E+3	3.301480E+2	2.875940E+2	0.000000E+0	
-1.200000E+3	-1.056716E-4	9.987366E-5	1.454002E-4	1.366157E+2	2.267030E+3	3.301480E+2	2.875950E+2	0.000000E+0	
-1.300000E+3	-1.056296E-4	9.991664E-5	1.453993E-4	1.365921E+2	2.267030E+3	3.301480E+2	2.875960E+2	0.000000E+0	
-1.400000E+3	-1.056540E-4	9.987142E-5	1.453860E-4	1.366116E+2	2.267030E+3	3.301480E+2	2.875960E+2	0.000000E+0	
-1.500000E+3	-1.056541E-4	9.991632E-5	1.454168E-4	1.365988E+2	2.267030E+3	3.301480E+2	2.875930E+2	0.000000E+0	
-1.600000E+3	-1.056450E-4	9.989825E-5	1.453978E-4	1.366015E+2	2.267030E+3	3.301480E+2	2.875990E+2	0.000000E+0	
-1.700000E+3	-1.056187E-4	9.986295E-5	1.453544E-4	1.366045E+2	2.267030E+3	3.301480E+2	2.875930E+2	0.000000E+0	
-1.800000E+3	-1.055909E-4	9.986602E-5	1.453363E-4	1.365961E+2	2.267030E+3	3.301480E+2	2.875870E+2	0.000000E+0	
-1.900000E+3	-1.056098E-4	9.990734E-5	1.453785E-4	1.365894E+2	2.267030E+3	3.301480E+2	2.875880E+2	0.000000E+0	
-2.000000E+3	-1.055307E-4	9.984556E-5	1.452786E-4	1.365856E+2	2.267030E+3	3.301480E+2	2.875830E+2	0.000000E+0	
-2.100000E+3	-1.055918E-4	9.989816E-5	1.453591E-4	1.365871E+2	2.267030E+3	3.301480E+2	2.875820E+2	0.000000E+0	
-2.200000E+3	-1.055159E-4	9.987141E-5	1.452856E-4	1.365742E+2	2.267030E+3	3.301480E+2	2.875870E+2	0.000000E+0	
