	
	Sensitivity=5 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	1.539199E-3	-2.070169E-3	2.579677E-3	-5.336869E+1	6.543570E+4	3.301480E+2	2.878650E+2	-4.957431E-2	-4.721363E-4
-2.000000E+2	1.538983E-3	-2.070332E-3	2.579679E-3	-5.337470E+1	6.543570E+4	3.301480E+2	2.878670E+2	0.000000E+0	
-3.000000E+2	1.539201E-3	-2.069887E-3	2.579452E-3	-5.336491E+1	6.543570E+4	3.301480E+2	2.878710E+2	0.000000E+0	
-4.000000E+2	1.539195E-3	-2.069222E-3	2.578915E-3	-5.335622E+1	6.543570E+4	3.301480E+2	2.878710E+2	0.000000E+0	
-5.000000E+2	1.538754E-3	-2.068780E-3	2.578297E-3	-5.335820E+1	6.543570E+4	3.301480E+2	2.878750E+2	0.000000E+0	
-6.000000E+2	1.538755E-3	-2.068122E-3	2.577769E-3	-5.334947E+1	6.543570E+4	3.301480E+2	2.878710E+2	0.000000E+0	
-7.000000E+2	1.538543E-3	-2.068173E-3	2.577684E-3	-5.335392E+1	6.543570E+4	3.301480E+2	2.878740E+2	0.000000E+0	
-8.000000E+2	1.538756E-3	-2.067689E-3	2.577423E-3	-5.334369E+1	6.543570E+4	3.301480E+2	2.878740E+2	0.000000E+0	
-9.000000E+2	1.538982E-3	-2.068124E-3	2.577906E-3	-5.334545E+1	6.543570E+4	3.301480E+2	2.878800E+2	0.000000E+0	
-1.000000E+3	1.538545E-3	-2.068126E-3	2.577648E-3	-5.335326E+1	6.543570E+4	3.301480E+2	2.878650E+2	0.000000E+0	
-1.100000E+3	1.538749E-3	-2.068345E-3	2.577945E-3	-5.335252E+1	6.543570E+4	3.301480E+2	2.878720E+2	0.000000E+0	
-1.200000E+3	1.539196E-3	-2.068557E-3	2.578382E-3	-5.334737E+1	6.543570E+4	3.301480E+2	2.878670E+2	0.000000E+0	
-1.300000E+3	1.538980E-3	-2.069001E-3	2.578609E-3	-5.335711E+1	6.543570E+4	3.301480E+2	2.878710E+2	0.000000E+0	
-1.400000E+3	1.538540E-3	-2.069449E-3	2.578706E-3	-5.337088E+1	6.543570E+4	3.301480E+2	2.878770E+2	0.000000E+0	
-1.500000E+3	1.538550E-3	-2.069668E-3	2.578888E-3	-5.337361E+1	6.543570E+4	3.301480E+2	2.878650E+2	0.000000E+0	
-1.600000E+3	1.538757E-3	-2.069888E-3	2.579188E-3	-5.337285E+1	6.543570E+4	3.301480E+2	2.878610E+2	0.000000E+0	
-1.700000E+3	1.538544E-3	-2.070117E-3	2.579245E-3	-5.337968E+1	6.543570E+4	3.301480E+2	2.878670E+2	0.000000E+0	
-1.800000E+3	1.538546E-3	-2.070327E-3	2.579414E-3	-5.338243E+1	6.543570E+4	3.301480E+2	2.878740E+2	0.000000E+0	
-1.900000E+3	1.538760E-3	-2.070324E-3	2.579539E-3	-5.337858E+1	6.543570E+4	3.301480E+2	2.878730E+2	0.000000E+0	
-2.000000E+3	1.538756E-3	-2.070546E-3	2.579715E-3	-5.338158E+1	6.543570E+4	3.301480E+2	2.878690E+2	0.000000E+0	
-2.100000E+3	1.538760E-3	-2.070132E-3	2.579385E-3	-5.337603E+1	6.543570E+4	3.301480E+2	2.878700E+2	0.000000E+0	
-2.200000E+3	1.538979E-3	-2.070548E-3	2.579850E-3	-5.337763E+1	6.543570E+4	3.301480E+2	2.878740E+2	0.000000E+0	
-2.300000E+3	1.538761E-3	-2.070113E-3	2.579371E-3	-5.337575E+1	6.543570E+4	3.301480E+2	2.878810E+2	0.000000E+0	
-2.400000E+3	1.538981E-3	-2.070117E-3	2.579505E-3	-5.337190E+1	6.543570E+4	3.301480E+2	2.878700E+2	0.000000E+0	
-2.500000E+3	1.538987E-3	-2.069222E-3	2.578791E-3	-5.335992E+1	6.543570E+4	3.301480E+2	2.878740E+2	0.000000E+0	
-2.600000E+3	1.539198E-3	-2.068347E-3	2.578215E-3	-5.334455E+1	6.543570E+4	3.301480E+2	2.878810E+2	0.000000E+0	
-2.700000E+3	1.539423E-3	-2.067014E-3	2.577279E-3	-5.332284E+1	6.543570E+4	3.301480E+2	2.878720E+2	0.000000E+0	
-2.800000E+3	1.539788E-3	-2.065910E-3	2.576613E-3	-5.330167E+1	6.543570E+4	3.301480E+2	2.878780E+2	0.000000E+0	
-2.900000E+3	1.539914E-3	-2.063503E-3	2.574759E-3	-5.326742E+1	6.543570E+4	3.301480E+2	2.878690E+2	0.000000E+0	
-3.000000E+3	1.540888E-3	-2.061525E-3	2.573756E-3	-5.322370E+1	6.543570E+4	3.301480E+2	2.878750E+2	0.000000E+0	
-3.100000E+3	1.541106E-3	-2.059202E-3	2.572027E-3	-5.318883E+1	6.543570E+4	3.301480E+2	2.878690E+2	0.000000E+0	
-3.200000E+3	1.542942E-3	-2.055471E-3	2.570142E-3	-5.310621E+1	6.543570E+4	3.301480E+2	2.878680E+2	0.000000E+0	
-3.300000E+3	1.543520E-3	-2.053068E-3	2.568568E-3	-5.306373E+1	6.543570E+4	3.301480E+2	2.878760E+2	0.000000E+0	
-3.400000E+3	1.544400E-3	-2.050868E-3	2.567340E-3	-5.301853E+1	6.543570E+4	3.301480E+2	2.878680E+2	0.000000E+0	
-3.500000E+3	1.545551E-3	-2.047362E-3	2.565233E-3	-5.295090E+1	6.543570E+4	3.301480E+2	2.878730E+2	0.000000E+0	
