	
	Sensitivity=5 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-6.866408E-4	-1.599803E-3	1.740932E-3	-1.132292E+2	2.905470E+4	3.301480E+2	2.877680E+2	-5.184083E-2	-4.937222E-4
-2.000000E+2	-6.866407E-4	-1.599801E-3	1.740930E-3	-1.132292E+2	2.905470E+4	3.301480E+2	2.877690E+2	0.000000E+0	
-3.000000E+2	-6.866364E-4	-1.599804E-3	1.740931E-3	-1.132290E+2	2.905470E+4	3.301480E+2	2.877700E+2	0.000000E+0	
-4.000000E+2	-6.866376E-4	-1.599585E-3	1.740730E-3	-1.132319E+2	2.905470E+4	3.301480E+2	2.877760E+2	0.000000E+0	
-5.000000E+2	-6.866362E-4	-1.599583E-3	1.740729E-3	-1.132319E+2	2.905470E+4	3.301480E+2	2.877690E+2	0.000000E+0	
-6.000000E+2	-6.866337E-4	-1.599363E-3	1.740525E-3	-1.132347E+2	2.905470E+4	3.301480E+2	2.877650E+2	0.000000E+0	
-7.000000E+2	-6.866326E-4	-1.599142E-3	1.740322E-3	-1.132375E+2	2.905470E+4	3.301480E+2	2.877590E+2	0.000000E+0	
-8.000000E+2	-6.866322E-4	-1.599132E-3	1.740312E-3	-1.132376E+2	2.905470E+4	3.301480E+2	2.877640E+2	0.000000E+0	
-9.000000E+2	-6.864214E-4	-1.599354E-3	1.740433E-3	-1.132284E+2	2.905470E+4	3.301480E+2	2.877630E+2	0.000000E+0	
-1.000000E+3	-6.866328E-4	-1.599356E-3	1.740518E-3	-1.132347E+2	2.905470E+4	3.301480E+2	2.877560E+2	0.000000E+0	
-1.100000E+3	-6.866346E-4	-1.599136E-3	1.740317E-3	-1.132376E+2	2.905470E+4	3.301480E+2	2.877630E+2	0.000000E+0	
-1.200000E+3	-6.866295E-4	-1.599353E-3	1.740514E-3	-1.132347E+2	2.905470E+4	3.301480E+2	2.877620E+2	0.000000E+0	
-1.300000E+3	-6.866257E-4	-1.599356E-3	1.740516E-3	-1.132345E+2	2.905470E+4	3.301480E+2	2.877550E+2	0.000000E+0	
-1.400000E+3	-6.864281E-4	-1.599352E-3	1.740434E-3	-1.132286E+2	2.905470E+4	3.301480E+2	2.877720E+2	0.000000E+0	
-1.500000E+3	-6.866341E-4	-1.599349E-3	1.740512E-3	-1.132349E+2	2.905470E+4	3.301480E+2	2.877650E+2	0.000000E+0	
-1.600000E+3	-6.864262E-4	-1.599345E-3	1.740427E-3	-1.132286E+2	2.905470E+4	3.301480E+2	2.877610E+2	0.000000E+0	
-1.700000E+3	-6.866362E-4	-1.599348E-3	1.740512E-3	-1.132349E+2	2.905470E+4	3.301480E+2	2.877640E+2	0.000000E+0	
