	
	Sensitivity=1 V/uA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-6.244108E-2	8.373875E-1	8.397123E-1	9.426446E+1	2.267030E+3	3.301480E+2	2.873150E+2	-4.952004E-2	-4.716195E-4
-2.000000E+3	-6.244012E-2	8.373891E-1	8.397138E-1	9.426438E+1	2.267030E+3	3.301480E+2	2.872950E+2	0.000000E+0	
-3.000000E+3	-6.244016E-2	8.373894E-1	8.397141E-1	9.426438E+1	2.267030E+3	3.301480E+2	2.873030E+2	0.000000E+0	
-4.000000E+3	-6.248349E-2	8.373901E-1	8.397180E-1	9.426733E+1	2.267030E+3	3.301480E+2	2.873090E+2	0.000000E+0	
-5.000000E+3	-6.244131E-2	8.373900E-1	8.397147E-1	9.426446E+1	2.267030E+3	3.301480E+2	2.872990E+2	0.000000E+0	
-6.000000E+3	-6.244048E-2	8.373918E-1	8.397165E-1	9.426439E+1	2.267030E+3	3.301480E+2	2.872970E+2	0.000000E+0	
-7.000000E+3	-6.244050E-2	8.373890E-1	8.397137E-1	9.426441E+1	2.267030E+3	3.301480E+2	2.872970E+2	0.000000E+0	
-8.000000E+3	-6.244019E-2	8.374339E-1	8.397584E-1	9.426416E+1	2.267030E+3	3.301480E+2	2.873030E+2	0.000000E+0	
-9.000000E+3	-6.243995E-2	8.373906E-1	8.397153E-1	9.426436E+1	2.267030E+3	3.301480E+2	2.873020E+2	0.000000E+0	
-1.000000E+4	-6.244002E-2	8.373884E-1	8.397131E-1	9.426438E+1	2.267030E+3	3.301480E+2	2.873070E+2	0.000000E+0	
-1.100000E+4	-6.244051E-2	8.373896E-1	8.397143E-1	9.426441E+1	2.267030E+3	3.301480E+2	2.873040E+2	0.000000E+0	
