	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-3.682119E-1	2.664676E-1	4.545162E-1	1.441075E+2	4.505800E+4	3.301480E+2	2.873750E+2	-4.907833E-2	-4.674127E-4
-2.000000E+3	-3.681905E-1	2.664675E-1	4.544988E-1	1.441059E+2	4.505800E+4	3.301480E+2	2.873780E+2	0.000000E+0	
-3.000000E+3	-3.681908E-1	2.664674E-1	4.544991E-1	1.441059E+2	4.505800E+4	3.301480E+2	2.873730E+2	0.000000E+0	
-4.000000E+3	-3.681695E-1	2.664677E-1	4.544819E-1	1.441043E+2	4.505800E+4	3.301480E+2	2.873820E+2	0.000000E+0	
-5.000000E+3	-3.681704E-1	2.664678E-1	4.544827E-1	1.441044E+2	4.505800E+4	3.301480E+2	2.873850E+2	0.000000E+0	
-6.000000E+3	-3.681709E-1	2.664683E-1	4.544834E-1	1.441044E+2	4.505800E+4	3.301480E+2	2.873870E+2	0.000000E+0	
-7.000000E+3	-3.681716E-1	2.664679E-1	4.544837E-1	1.441045E+2	4.505800E+4	3.301480E+2	2.873800E+2	0.000000E+0	
-8.000000E+3	-3.681711E-1	2.664686E-1	4.544837E-1	1.441044E+2	4.505800E+4	3.301480E+2	2.873820E+2	0.000000E+0	
-9.000000E+3	-3.681926E-1	2.664905E-1	4.545140E-1	1.441037E+2	4.505800E+4	3.301480E+2	2.873710E+2	0.000000E+0	
-1.000000E+4	-3.681934E-1	2.664682E-1	4.545016E-1	1.441061E+2	4.505800E+4	3.301480E+2	2.873830E+2	0.000000E+0	
-1.100000E+4	-3.681925E-1	2.664908E-1	4.545141E-1	1.441037E+2	4.505800E+4	3.301480E+2	2.873800E+2	0.000000E+0	
