	
	Sensitivity=500  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-4.104304E-6	1.333473E-5	1.395207E-5	1.071079E+2	3.389970E+2	3.009200E+1	3.000400E+1	-4.692651E-2	-4.469191E-4
-2.000000E+2	-5.291595E-6	1.275644E-5	1.381042E-5	1.125295E+2	3.389970E+2	3.009400E+1	3.000300E+1	0.000000E+0	
-3.000000E+2	-5.358550E-6	1.268983E-5	1.377483E-5	1.128929E+2	3.389970E+2	3.008800E+1	3.000400E+1	0.000000E+0	
-4.000000E+2	-5.247202E-6	1.268885E-5	1.373099E-5	1.124665E+2	3.389970E+2	3.008900E+1	3.000400E+1	0.000000E+0	
-5.000000E+2	-5.291756E-6	1.269045E-5	1.374955E-5	1.126355E+2	3.389970E+2	3.009100E+1	3.000300E+1	0.000000E+0	
-6.000000E+2	-5.291487E-6	1.273366E-5	1.378934E-5	1.125654E+2	3.389970E+2	3.009500E+1	3.000400E+1	0.000000E+0	
-7.000000E+2	-5.247651E-6	1.268905E-5	1.373135E-5	1.124679E+2	3.389970E+2	3.009400E+1	3.000400E+1	0.000000E+0	
-8.000000E+2	-5.291295E-6	1.271628E-5	1.377322E-5	1.125924E+2	3.389970E+2	3.009200E+1	3.000300E+1	0.000000E+0	
-9.000000E+2	-5.270695E-6	1.269728E-5	1.374776E-5	1.125436E+2	3.389970E+2	3.009200E+1	3.000300E+1	0.000000E+0	
-1.000000E+3	-5.270053E-6	1.271181E-5	1.376095E-5	1.125179E+2	3.389970E+2	3.009100E+1	3.000300E+1	0.000000E+0	
-1.100000E+3	-5.225513E-6	1.273381E-5	1.376430E-5	1.123115E+2	3.389970E+2	3.009600E+1	3.000300E+1	0.000000E+0	
-1.200000E+3	-5.246326E-6	1.275606E-5	1.379279E-5	1.123564E+2	3.389970E+2	3.009800E+1	3.000300E+1	0.000000E+0	
-1.300000E+3	-5.203359E-6	1.273394E-5	1.375602E-5	1.122260E+2	3.389970E+2	3.009600E+1	3.000400E+1	0.000000E+0	
-1.400000E+3	-5.159818E-6	1.275218E-5	1.375652E-5	1.120294E+2	3.389970E+2	3.009300E+1	3.000400E+1	0.000000E+0	
-1.500000E+3	-5.179056E-6	1.273408E-5	1.374697E-5	1.121320E+2	3.389970E+2	3.009300E+1	3.000200E+1	0.000000E+0	
-1.600000E+3	-5.078641E-6	1.271126E-5	1.368827E-5	1.117786E+2	3.389970E+2	3.009500E+1	3.000200E+1	0.000000E+0	
-1.700000E+3	-5.051454E-6	1.266750E-5	1.363755E-5	1.117408E+2	3.389970E+2	3.009100E+1	3.000300E+1	0.000000E+0	
