	
	Sensitivity=200  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-1.150855E-6	1.933888E-6	2.250419E-6	1.207568E+2	1.030000E+2	3.576300E+1	4.000400E+1	-4.514260E-2	-4.299295E-4
-2.000000E+2	-4.229371E-7	2.118668E-6	2.160470E-6	1.012892E+2	1.030000E+2	3.576100E+1	4.000400E+1	0.000000E+0	
-3.000000E+2	-2.940248E-7	2.114572E-6	2.134916E-6	9.791605E+1	1.030000E+2	3.576100E+1	4.000400E+1	0.000000E+0	
-4.000000E+2	-3.897292E-7	2.079286E-6	2.115495E-6	1.006160E+2	1.030000E+2	3.576000E+1	4.000400E+1	0.000000E+0	
-5.000000E+2	-3.822907E-7	2.157957E-6	2.191557E-6	1.000460E+2	1.030000E+2	3.575600E+1	4.000400E+1	0.000000E+0	
-6.000000E+2	-3.601454E-7	1.994691E-6	2.026943E-6	1.002346E+2	1.030000E+2	3.575500E+1	4.000500E+1	0.000000E+0	
-7.000000E+2	-3.028281E-7	1.980594E-6	2.003611E-6	9.869307E+1	1.030000E+2	3.575800E+1	4.000400E+1	0.000000E+0	
-8.000000E+2	-4.119349E-7	2.018827E-6	2.060425E-6	1.015327E+2	1.030000E+2	3.576100E+1	4.000400E+1	0.000000E+0	
-9.000000E+2	-2.392103E-7	1.974711E-6	1.989146E-6	9.690698E+1	1.030000E+2	3.576100E+1	4.000500E+1	0.000000E+0	
-1.000000E+3	-3.940971E-7	2.097034E-6	2.133744E-6	1.006435E+2	1.030000E+2	3.576200E+1	4.000400E+1	0.000000E+0	
-1.100000E+3	-4.386175E-7	2.104323E-6	2.149549E-6	1.017739E+2	1.030000E+2	3.576400E+1	4.000400E+1	0.000000E+0	
-1.200000E+3	-2.588141E-7	2.007469E-6	2.024084E-6	9.734637E+1	1.030000E+2	3.576400E+1	4.000300E+1	0.000000E+0	
-1.300000E+3	-3.293282E-7	2.131546E-6	2.156837E-6	9.878287E+1	1.030000E+2	3.576100E+1	4.000300E+1	0.000000E+0	
-1.400000E+3	-3.879564E-7	2.063513E-6	2.099666E-6	1.006478E+2	1.030000E+2	3.575900E+1	4.000500E+1	0.000000E+0	
-1.500000E+3	-2.766840E-7	2.112138E-6	2.130183E-6	9.746309E+1	1.030000E+2	3.576000E+1	4.000400E+1	0.000000E+0	
-1.600000E+3	-3.197617E-7	2.000027E-6	2.025427E-6	9.908350E+1	1.030000E+2	3.575900E+1	4.000400E+1	0.000000E+0	
-1.700000E+3	-2.015950E-7	2.023754E-6	2.033771E-6	9.568872E+1	1.030000E+2	3.575900E+1	4.000500E+1	0.000000E+0	
-1.800000E+3	-1.516325E-7	2.053052E-6	2.058644E-6	9.422403E+1	1.030000E+2	3.575600E+1	4.000500E+1	0.000000E+0	
-1.900000E+3	-3.318346E-7	2.140583E-6	2.166151E-6	9.881189E+1	1.030000E+2	3.575400E+1	4.000500E+1	0.000000E+0	
-2.000000E+3	-2.415004E-7	2.015597E-6	2.030013E-6	9.683237E+1	1.030000E+2	3.576200E+1	4.000500E+1	0.000000E+0	
