	
	Sensitivity=5 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-2.276479E-4	8.760023E-5	2.439208E-4	1.589530E+2	2.267030E+3	4.707300E+1	5.500100E+1	-4.607891E-2	-4.388468E-4
-2.000000E+2	-2.276525E-4	8.760868E-5	2.439281E-4	1.589515E+2	2.267030E+3	4.706900E+1	5.500200E+1	0.000000E+0	
-3.000000E+2	-2.274450E-4	8.760490E-5	2.437331E-4	1.589348E+2	2.267030E+3	4.706200E+1	5.500300E+1	0.000000E+0	
-4.000000E+2	-2.276019E-4	8.760151E-5	2.438783E-4	1.589488E+2	2.267030E+3	4.707300E+1	5.500200E+1	0.000000E+0	
-5.000000E+2	-2.274430E-4	8.759801E-5	2.437288E-4	1.589362E+2	2.267030E+3	4.706800E+1	5.500100E+1	0.000000E+0	
-6.000000E+2	-2.274397E-4	8.759588E-5	2.437250E-4	1.589364E+2	2.267030E+3	4.707400E+1	5.500100E+1	0.000000E+0	
-7.000000E+2	-2.272124E-4	8.759670E-5	2.435131E-4	1.589170E+2	2.267030E+3	4.706500E+1	5.500100E+1	0.000000E+0	
-8.000000E+2	-2.272190E-4	8.759621E-5	2.435191E-4	1.589176E+2	2.267030E+3	4.707800E+1	5.500200E+1	0.000000E+0	
-9.000000E+2	-2.272159E-4	8.759512E-5	2.435159E-4	1.589176E+2	2.267030E+3	4.707800E+1	5.500100E+1	0.000000E+0	
-1.000000E+3	-2.272113E-4	8.759319E-5	2.435108E-4	1.589176E+2	2.267030E+3	4.706500E+1	5.500100E+1	0.000000E+0	
-1.100000E+3	-2.269968E-4	8.759357E-5	2.433108E-4	1.588994E+2	2.267030E+3	4.706600E+1	5.500000E+1	0.000000E+0	
-1.200000E+3	-2.267750E-4	8.760043E-5	2.431065E-4	1.588791E+2	2.267030E+3	4.708300E+1	5.500100E+1	0.000000E+0	
