	
	Sensitivity=1 V/uA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-3.530188E-3	9.281572E-1	9.281639E-1	9.021792E+1	1.030000E+2	6.446900E+1	1.014530E+2	-4.798384E-2	-4.569890E-4
-2.000000E+3	-3.573466E-3	9.281152E-1	9.281221E-1	9.022060E+1	1.030000E+2	6.453100E+1	1.014690E+2	0.000000E+0	
-3.000000E+3	-3.574856E-3	9.281147E-1	9.281215E-1	9.022069E+1	1.030000E+2	6.458400E+1	1.014860E+2	0.000000E+0	
-4.000000E+3	-3.530059E-3	9.281607E-1	9.281674E-1	9.021791E+1	1.030000E+2	6.463100E+1	1.014990E+2	0.000000E+0	
-5.000000E+3	-3.573248E-3	9.280725E-1	9.280794E-1	9.022060E+1	1.030000E+2	6.467800E+1	1.015120E+2	0.000000E+0	
-6.000000E+3	-3.573685E-3	9.280330E-1	9.280399E-1	9.022063E+1	1.030000E+2	6.472400E+1	1.015300E+2	0.000000E+0	
-7.000000E+3	-3.530491E-3	9.279874E-1	9.279941E-1	9.021798E+1	1.030000E+2	6.476900E+1	1.015420E+2	0.000000E+0	
-8.000000E+3	-3.572806E-3	9.279889E-1	9.279958E-1	9.022059E+1	1.030000E+2	6.481500E+1	1.015570E+2	0.000000E+0	
-9.000000E+3	-3.529704E-3	9.280739E-1	9.280806E-1	9.021791E+1	1.030000E+2	6.486200E+1	1.015700E+2	0.000000E+0	
-1.000000E+4	-3.528702E-3	9.278157E-1	9.278224E-1	9.021791E+1	1.030000E+2	6.490800E+1	1.015840E+2	0.000000E+0	
-1.100000E+4	-3.572302E-3	9.278173E-1	9.278242E-1	9.022060E+1	1.030000E+2	6.495600E+1	1.015960E+2	0.000000E+0	
