	
	Sensitivity=1 V/uA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-3.023084E-1	7.950411E-1	8.505767E-1	1.108189E+2	1.108820E+4	7.697600E+1	1.013550E+2	-4.620835E-2	-4.400795E-4
-2.000000E+3	-3.023085E-1	7.950839E-1	8.506167E-1	1.108179E+2	1.108820E+4	7.701700E+1	1.013490E+2	0.000000E+0	
-3.000000E+3	-3.022648E-1	7.950848E-1	8.506020E-1	1.108151E+2	1.108820E+4	7.705200E+1	1.013390E+2	0.000000E+0	
-4.000000E+3	-3.022636E-1	7.950436E-1	8.505631E-1	1.108160E+2	1.108820E+4	7.708200E+1	1.013350E+2	0.000000E+0	
-5.000000E+3	-3.022467E-1	7.949983E-1	8.505148E-1	1.108161E+2	1.108820E+4	7.710800E+1	1.013260E+2	0.000000E+0	
-6.000000E+3	-3.022226E-1	7.949558E-1	8.504665E-1	1.108156E+2	1.108820E+4	7.713200E+1	1.013160E+2	0.000000E+0	
-7.000000E+3	-3.022639E-1	7.950425E-1	8.505622E-1	1.108161E+2	1.108820E+4	7.715800E+1	1.013080E+2	0.000000E+0	
-8.000000E+3	-3.022229E-1	7.949549E-1	8.504658E-1	1.108156E+2	1.108820E+4	7.718200E+1	1.013000E+2	0.000000E+0	
-9.000000E+3	-3.022225E-1	7.949543E-1	8.504650E-1	1.108156E+2	1.108820E+4	7.720500E+1	1.012940E+2	0.000000E+0	
-1.000000E+4	-3.022222E-1	7.949549E-1	8.504655E-1	1.108156E+2	1.108820E+4	7.723000E+1	1.012850E+2	0.000000E+0	
-1.100000E+4	-3.021777E-1	7.949569E-1	8.504515E-1	1.108127E+2	1.108820E+4	7.725400E+1	1.012780E+2	0.000000E+0	
