	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-3.038366E-1	1.515192E-1	3.395214E-1	1.534952E+2	6.543570E+4	8.545800E+1	1.000870E+2	-4.337185E-2	-4.130652E-4
-2.000000E+3	-3.038364E-1	1.515192E-1	3.395212E-1	1.534952E+2	6.543570E+4	8.548000E+1	1.000890E+2	0.000000E+0	
-3.000000E+3	-3.038158E-1	1.515194E-1	3.395028E-1	1.534936E+2	6.543570E+4	8.549300E+1	1.000870E+2	0.000000E+0	
-4.000000E+3	-3.038153E-1	1.515192E-1	3.395023E-1	1.534936E+2	6.543570E+4	8.550300E+1	1.000860E+2	0.000000E+0	
-5.000000E+3	-3.038361E-1	1.515192E-1	3.395209E-1	1.534952E+2	6.543570E+4	8.550900E+1	1.000880E+2	0.000000E+0	
-6.000000E+3	-3.038367E-1	1.515193E-1	3.395215E-1	1.534952E+2	6.543570E+4	8.551400E+1	1.000860E+2	0.000000E+0	
-7.000000E+3	-3.038354E-1	1.515186E-1	3.395200E-1	1.534952E+2	6.543570E+4	8.552000E+1	1.000890E+2	0.000000E+0	
-8.000000E+3	-3.038361E-1	1.515197E-1	3.395211E-1	1.534951E+2	6.543570E+4	8.552600E+1	1.000850E+2	0.000000E+0	
-9.000000E+3	-3.038588E-1	1.515190E-1	3.395411E-1	1.534969E+2	6.543570E+4	8.552900E+1	1.000890E+2	0.000000E+0	
-1.000000E+4	-3.038361E-1	1.515185E-1	3.395205E-1	1.534953E+2	6.543570E+4	8.553700E+1	1.000870E+2	0.000000E+0	
-1.100000E+4	-3.038367E-1	1.515195E-1	3.395215E-1	1.534951E+2	6.543570E+4	8.554200E+1	1.000870E+2	0.000000E+0	
