	
	Sensitivity=10 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_04	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-9.019380E-4	-4.700810E-4	1.017088E-3	-1.524719E+2	8.663080E+3	6.332300E+0	5.957800E+0	-4.937555E-2	-4.702433E-4
-2.000000E+2	-9.010692E-4	-4.700721E-4	1.016314E-3	-1.524497E+2	8.663080E+3	6.331800E+0	5.957900E+0	0.000000E+0	
-3.000000E+2	-8.997278E-4	-4.696422E-4	1.014926E-3	-1.524362E+2	8.663080E+3	6.333100E+0	5.956700E+0	0.000000E+0	
-4.000000E+2	-8.988638E-4	-4.696490E-4	1.014163E-3	-1.524133E+2	8.663080E+3	6.332300E+0	5.956200E+0	0.000000E+0	
-5.000000E+2	-8.971181E-4	-4.687723E-4	1.012210E-3	-1.524115E+2	8.663080E+3	6.331800E+0	5.956700E+0	0.000000E+0	
-6.000000E+2	-8.958042E-4	-4.683182E-4	1.010835E-3	-1.523998E+2	8.663080E+3	6.332400E+0	5.954200E+0	0.000000E+0	
-7.000000E+2	-8.935915E-4	-4.680823E-4	1.008765E-3	-1.523535E+2	8.663080E+3	6.332600E+0	5.951900E+0	0.000000E+0	
-8.000000E+2	-8.913917E-4	-4.676332E-4	1.006608E-3	-1.523180E+2	8.663080E+3	6.332100E+0	5.952000E+0	0.000000E+0	
-9.000000E+2	-8.893003E-4	-4.671981E-4	1.004554E-3	-1.522846E+2	8.663080E+3	6.331600E+0	5.955800E+0	0.000000E+0	
-1.000000E+3	-8.866933E-4	-4.663284E-4	1.001842E-3	-1.522593E+2	8.663080E+3	6.332400E+0	5.958300E+0	0.000000E+0	
-1.100000E+3	-8.831568E-4	-4.654517E-4	9.983042E-4	-1.522093E+2	8.663080E+3	6.332300E+0	5.958900E+0	0.000000E+0	
-1.200000E+3	-8.800870E-4	-4.645455E-4	9.951661E-4	-1.521731E+2	8.663080E+3	6.333000E+0	5.958100E+0	0.000000E+0	
-1.300000E+3	-8.758258E-4	-4.632278E-4	9.907830E-4	-1.521255E+2	8.663080E+3	6.333300E+0	5.955300E+0	0.000000E+0	
-1.400000E+3	-8.714444E-4	-4.623589E-4	9.865044E-4	-1.520511E+2	8.663080E+3	6.334300E+0	5.953900E+0	0.000000E+0	
-1.500000E+3	-8.648268E-4	-4.606280E-4	9.798488E-4	-1.519591E+2	8.663080E+3	6.335200E+0	5.954400E+0	0.000000E+0	
-1.600000E+3	-8.592054E-4	-4.588611E-4	9.740571E-4	-1.518954E+2	8.663080E+3	6.335000E+0	5.956800E+0	0.000000E+0	
-1.700000E+3	-8.506087E-4	-4.562043E-4	9.652241E-4	-1.517941E+2	8.663080E+3	6.335300E+0	5.958100E+0	0.000000E+0	
-1.800000E+3	-8.426395E-4	-4.542066E-4	9.572591E-4	-1.516741E+2	8.663080E+3	6.334200E+0	5.956200E+0	0.000000E+0	
-1.900000E+3	-8.291582E-4	-4.502349E-4	9.435119E-4	-1.514979E+2	8.663080E+3	6.334400E+0	5.953300E+0	0.000000E+0	
-2.000000E+3	-8.172481E-4	-4.463056E-4	9.311730E-4	-1.513607E+2	8.663080E+3	6.334100E+0	5.953500E+0	0.000000E+0	
-2.100000E+3	-7.992560E-4	-4.405785E-4	9.126443E-4	-1.511349E+2	8.663080E+3	6.334800E+0	5.955600E+0	0.000000E+0	
-2.200000E+3	-7.810988E-4	-4.350513E-4	8.940833E-4	-1.508834E+2	8.663080E+3	6.334100E+0	5.955200E+0	0.000000E+0	
-2.300000E+3	-7.524899E-4	-4.261463E-4	8.647785E-4	-1.504765E+2	8.663080E+3	6.334800E+0	5.956800E+0	0.000000E+0	
-2.400000E+3	-7.248553E-4	-4.170246E-4	8.362563E-4	-1.500873E+2	8.663080E+3	6.335600E+0	5.956900E+0	0.000000E+0	
-2.500000E+3	-6.764531E-4	-4.010925E-4	7.864248E-4	-1.493348E+2	8.663080E+3	6.334900E+0	5.954000E+0	0.000000E+0	
-2.600000E+3	-6.320251E-4	-3.864648E-4	7.408177E-4	-1.485554E+2	8.663080E+3	6.333300E+0	5.951400E+0	0.000000E+0	
-2.700000E+3	-5.543900E-4	-3.604429E-4	6.612619E-4	-1.469696E+2	8.663080E+3	6.334100E+0	5.951400E+0	0.000000E+0	
-2.800000E+3	-4.696619E-4	-3.333734E-4	5.759515E-4	-1.446323E+2	8.663080E+3	6.333300E+0	5.954600E+0	0.000000E+0	
-2.900000E+3	-3.499186E-4	-2.926001E-4	4.561336E-4	-1.400978E+2	8.663080E+3	6.333200E+0	5.958700E+0	0.000000E+0	
-3.000000E+3	-2.056999E-4	-2.471755E-4	3.215714E-4	-1.297673E+2	8.663080E+3	6.333600E+0	5.959200E+0	0.000000E+0	
-3.100000E+3	-3.654811E-6	-1.806369E-4	1.806739E-4	-9.115910E+1	8.663080E+3	6.334300E+0	5.958100E+0	0.000000E+0	
-3.200000E+3	1.845692E-4	-1.220460E-4	2.212714E-4	-3.347458E+1	8.663080E+3	6.333400E+0	5.957000E+0	0.000000E+0	
-3.300000E+3	4.192237E-4	-4.410534E-5	4.215374E-4	-6.005833E+0	8.663080E+3	6.334700E+0	5.953500E+0	0.000000E+0	
