	
	Sensitivity=200  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_04	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-3.621570E-7	2.661616E-6	2.686142E-6	9.774846E+1	1.030000E+2	1.982900E+1	1.999300E+1	-4.682911E-2	-4.459915E-4
-2.000000E+2	-4.081301E-7	2.552580E-6	2.585002E-6	9.908409E+1	1.030000E+2	1.982900E+1	1.999300E+1	0.000000E+0	
-3.000000E+2	-4.082068E-7	2.433468E-6	2.467468E-6	9.952253E+1	1.030000E+2	1.982900E+1	1.999300E+1	0.000000E+0	
-4.000000E+2	-4.007338E-7	2.521466E-6	2.553112E-6	9.903043E+1	1.030000E+2	1.983100E+1	1.999300E+1	0.000000E+0	
-5.000000E+2	-3.159206E-7	2.513338E-6	2.533115E-6	9.716437E+1	1.030000E+2	1.983100E+1	1.999200E+1	0.000000E+0	
-6.000000E+2	-3.027755E-7	2.459798E-6	2.478362E-6	9.701722E+1	1.030000E+2	1.982900E+1	1.999200E+1	0.000000E+0	
-7.000000E+2	-4.645413E-7	2.512980E-6	2.555556E-6	1.004733E+2	1.030000E+2	1.982900E+1	1.999200E+1	0.000000E+0	
-8.000000E+2	-3.122681E-7	2.530749E-6	2.549942E-6	9.703415E+1	1.030000E+2	1.983000E+1	1.999300E+1	0.000000E+0	
-9.000000E+2	-4.081819E-7	2.512869E-6	2.545805E-6	9.922635E+1	1.030000E+2	1.982800E+1	1.999300E+1	0.000000E+0	
-1.000000E+3	-4.171934E-7	2.495360E-6	2.529994E-6	9.949137E+1	1.030000E+2	1.982700E+1	1.999300E+1	0.000000E+0	
-1.100000E+3	-2.198402E-7	2.477833E-6	2.487567E-6	9.507016E+1	1.030000E+2	1.983100E+1	1.999300E+1	0.000000E+0	
-1.200000E+3	-2.316830E-7	2.500376E-6	2.511087E-6	9.529387E+1	1.030000E+2	1.982900E+1	1.999300E+1	0.000000E+0	
-1.300000E+3	-2.793834E-7	2.471721E-6	2.487461E-6	9.644888E+1	1.030000E+2	1.982900E+1	1.999300E+1	0.000000E+0	
-1.400000E+3	-3.993926E-7	2.495519E-6	2.527277E-6	9.909273E+1	1.030000E+2	1.982800E+1	1.999300E+1	0.000000E+0	
-1.500000E+3	-3.360309E-7	2.512959E-6	2.535327E-6	9.761636E+1	1.030000E+2	1.982700E+1	1.999400E+1	0.000000E+0	
