	
	Sensitivity=500  uV/pA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_04	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-9.713827E-6	1.775378E-5	2.023747E-5	1.186849E+2	3.389970E+2	1.520900E+1	1.500100E+1	-4.790957E-2	-4.562816E-4
-2.000000E+2	-9.254109E-6	1.733665E-5	1.965192E-5	1.180928E+2	3.389970E+2	1.520900E+1	1.500100E+1	0.000000E+0	
-3.000000E+2	-9.290387E-6	1.731505E-5	1.964999E-5	1.182158E+2	3.389970E+2	1.520900E+1	1.500100E+1	0.000000E+0	
-4.000000E+2	-9.187444E-6	1.736853E-5	1.964879E-5	1.178775E+2	3.389970E+2	1.520800E+1	1.500100E+1	0.000000E+0	
-5.000000E+2	-9.254857E-6	1.740225E-5	1.971017E-5	1.180049E+2	3.389970E+2	1.520800E+1	1.500100E+1	0.000000E+0	
-6.000000E+2	-9.231923E-6	1.731464E-5	1.962206E-5	1.180659E+2	3.389970E+2	1.520700E+1	1.500100E+1	0.000000E+0	
-7.000000E+2	-9.144306E-6	1.733686E-5	1.960064E-5	1.178094E+2	3.389970E+2	1.520700E+1	1.500100E+1	0.000000E+0	
-8.000000E+2	-9.166954E-6	1.731470E-5	1.959162E-5	1.178982E+2	3.389970E+2	1.520800E+1	1.500100E+1	0.000000E+0	
-9.000000E+2	-9.099718E-6	1.729332E-5	1.954133E-5	1.177533E+2	3.389970E+2	1.520700E+1	1.500100E+1	0.000000E+0	
-1.000000E+3	-9.100618E-6	1.733688E-5	1.958031E-5	1.176963E+2	3.389970E+2	1.520600E+1	1.500100E+1	0.000000E+0	
-1.100000E+3	-9.039321E-6	1.731455E-5	1.953211E-5	1.175675E+2	3.389970E+2	1.520700E+1	1.500000E+1	0.000000E+0	
-1.200000E+3	-9.017918E-6	1.733669E-5	1.954185E-5	1.174818E+2	3.389970E+2	1.520700E+1	1.500100E+1	0.000000E+0	
-1.300000E+3	-8.880489E-6	1.735037E-5	1.949098E-5	1.171049E+2	3.389970E+2	1.520600E+1	1.500100E+1	0.000000E+0	
-1.400000E+3	-8.859009E-6	1.739245E-5	1.951869E-5	1.169924E+2	3.389970E+2	1.520500E+1	1.500100E+1	0.000000E+0	
-1.500000E+3	-8.727175E-6	1.740236E-5	1.946807E-5	1.166335E+2	3.389970E+2	1.520700E+1	1.500100E+1	0.000000E+0	
-1.600000E+3	-8.650157E-6	1.735911E-5	1.939495E-5	1.164874E+2	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-1.700000E+3	-8.514340E-6	1.733679E-5	1.931471E-5	1.161563E+2	3.389970E+2	1.520500E+1	1.500100E+1	0.000000E+0	
-1.800000E+3	-8.383400E-6	1.740319E-5	1.931716E-5	1.157209E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-1.900000E+3	-8.200544E-6	1.735888E-5	1.919842E-5	1.152866E+2	3.389970E+2	1.520500E+1	1.500100E+1	0.000000E+0	
-2.000000E+3	-7.943886E-6	1.735917E-5	1.909047E-5	1.145897E+2	3.389970E+2	1.520500E+1	1.500100E+1	0.000000E+0	
-2.100000E+3	-7.774381E-6	1.740357E-5	1.906109E-5	1.140709E+2	3.389970E+2	1.520600E+1	1.500100E+1	0.000000E+0	
-2.200000E+3	-7.378475E-6	1.738167E-5	1.888291E-5	1.130011E+2	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-2.300000E+3	-6.942532E-6	1.739199E-5	1.872645E-5	1.117609E+2	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-2.400000E+3	-6.591322E-6	1.738936E-5	1.859665E-5	1.107589E+2	3.389970E+2	1.520500E+1	1.500000E+1	0.000000E+0	
-2.500000E+3	-5.792662E-6	1.738924E-5	1.832868E-5	1.084238E+2	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-2.600000E+3	-5.017914E-6	1.740461E-5	1.811353E-5	1.060828E+2	3.389970E+2	1.520500E+1	1.500000E+1	0.000000E+0	
-2.700000E+3	-3.780432E-6	1.751426E-5	1.791762E-5	1.021804E+2	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-2.800000E+3	-2.440601E-6	1.744791E-5	1.761778E-5	9.796282E+1	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-2.900000E+3	-3.912340E-7	1.752089E-5	1.752526E-5	9.127918E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.000000E+3	1.845065E-6	1.755716E-5	1.765384E-5	8.400086E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.100000E+3	4.939161E-6	1.762449E-5	1.830349E-5	7.434478E+1	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-3.200000E+3	7.963717E-6	1.773384E-5	1.943991E-5	6.581664E+1	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-3.300000E+3	1.195789E-5	1.782117E-5	2.146124E-5	5.613864E+1	3.389970E+2	1.520200E+1	1.500100E+1	0.000000E+0	
-3.400000E+3	1.508133E-5	1.788633E-5	2.339589E-5	4.986320E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.500000E+3	1.871742E-5	1.797557E-5	2.595117E-5	4.384177E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.600000E+3	2.128132E-5	1.801880E-5	2.788498E-5	4.025444E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.700000E+3	2.389103E-5	1.799703E-5	2.991111E-5	3.699059E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.800000E+3	2.550341E-5	1.804155E-5	3.123974E-5	3.527625E+1	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-3.900000E+3	2.682539E-5	1.805137E-5	3.233348E-5	3.393744E+1	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-4.000000E+3	2.751708E-5	1.810143E-5	3.293708E-5	3.333793E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-4.100000E+3	2.772049E-5	1.809728E-5	3.310494E-5	3.313845E+1	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-4.200000E+3	2.747871E-5	1.808506E-5	3.289603E-5	3.335083E+1	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-4.300000E+3	2.660668E-5	1.804126E-5	3.214658E-5	3.414012E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-4.400000E+3	2.541703E-5	1.806325E-5	3.118183E-5	3.540046E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-4.500000E+3	2.325321E-5	1.799729E-5	2.940432E-5	3.773880E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-4.600000E+3	2.090592E-5	1.797555E-5	2.757133E-5	4.068995E+1	3.389970E+2	1.520200E+1	1.500000E+1	0.000000E+0	
-4.700000E+3	1.739111E-5	1.782121E-5	2.490073E-5	4.569979E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-4.800000E+3	1.425362E-5	1.777662E-5	2.278539E-5	5.127671E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-4.900000E+3	1.039715E-5	1.769013E-5	2.051930E-5	5.955567E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-5.000000E+3	7.197620E-6	1.755775E-5	1.897579E-5	6.770933E+1	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-5.100000E+3	3.692141E-6	1.750957E-5	1.789461E-5	7.809281E+1	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-5.200000E+3	1.004678E-6	1.749161E-5	1.752044E-5	8.671267E+1	3.389970E+2	1.520200E+1	1.500100E+1	0.000000E+0	
-5.300000E+3	-1.619595E-6	1.744851E-5	1.752351E-5	9.530308E+1	3.389970E+2	1.520200E+1	1.500100E+1	0.000000E+0	
-5.400000E+3	-3.737457E-6	1.740428E-5	1.780106E-5	1.021198E+2	3.389970E+2	1.520100E+1	1.500100E+1	0.000000E+0	
-5.500000E+3	-5.963561E-6	1.738091E-5	1.837553E-5	1.089376E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-5.600000E+3	-7.832648E-6	1.735908E-5	1.904437E-5	1.142855E+2	3.389970E+2	1.520200E+1	1.500100E+1	0.000000E+0	
-5.700000E+3	-1.006489E-5	1.724924E-5	1.997094E-5	1.202634E+2	3.389970E+2	1.520200E+1	1.500100E+1	0.000000E+0	
-5.800000E+3	-1.233710E-5	1.722763E-5	2.118951E-5	1.256073E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-5.900000E+3	-1.516308E-5	1.722619E-5	2.294908E-5	1.313553E+2	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-6.000000E+3	-1.795148E-5	1.716017E-5	2.483399E-5	1.362911E+2	3.389970E+2	1.520200E+1	1.500100E+1	0.000000E+0	
-6.100000E+3	-2.149154E-5	1.711694E-5	2.747501E-5	1.414644E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-6.200000E+3	-2.504710E-5	1.702986E-5	3.028818E-5	1.457877E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-6.300000E+3	-2.922230E-5	1.696439E-5	3.378955E-5	1.498636E+2	3.389970E+2	1.520400E+1	1.500100E+1	0.000000E+0	
-6.400000E+3	-3.254509E-5	1.689798E-5	3.667049E-5	1.525609E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-6.500000E+3	-3.615312E-5	1.680887E-5	3.986962E-5	1.550646E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-6.600000E+3	-3.891485E-5	1.676577E-5	4.237283E-5	1.566921E+2	3.389970E+2	1.520300E+1	1.500100E+1	0.000000E+0	
-6.700000E+3	-4.142053E-5	1.672181E-5	4.466855E-5	1.580157E+2	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
-6.800000E+3	-4.300547E-5	1.672171E-5	4.614202E-5	1.587525E+2	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-6.900000E+3	-4.429326E-5	1.668739E-5	4.733246E-5	1.593562E+2	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-7.000000E+3	-4.510333E-5	1.668717E-5	4.809129E-5	1.596967E+2	3.389970E+2	1.520200E+1	1.500000E+1	0.000000E+0	
-7.100000E+3	-4.540359E-5	1.666808E-5	4.836642E-5	1.598413E+2	3.389970E+2	1.520200E+1	1.500000E+1	0.000000E+0	
-7.200000E+3	-4.532844E-5	1.664534E-5	4.828804E-5	1.598359E+2	3.389970E+2	1.520300E+1	1.500000E+1	0.000000E+0	
-7.300000E+3	-4.466345E-5	1.666619E-5	4.767164E-5	1.595369E+2	3.389970E+2	1.520400E+1	1.500000E+1	0.000000E+0	
