	
	Sensitivity=20 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_04	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-1.062799E-3	-1.572078E-3	1.897623E-3	-1.240605E+2	2.063610E+4	1.985600E+1	2.000100E+1	-5.023611E-2	-4.784391E-4
-2.000000E+2	-1.061903E-3	-1.570326E-3	1.895669E-3	-1.240678E+2	2.063610E+4	1.985500E+1	2.000100E+1	0.000000E+0	
-3.000000E+2	-1.061969E-3	-1.570320E-3	1.895702E-3	-1.240695E+2	2.063610E+4	1.985500E+1	2.000100E+1	0.000000E+0	
-4.000000E+2	-1.062105E-3	-1.570304E-3	1.895764E-3	-1.240732E+2	2.063610E+4	1.985500E+1	2.000100E+1	0.000000E+0	
-5.000000E+2	-1.061232E-3	-1.568580E-3	1.893846E-3	-1.240805E+2	2.063610E+4	1.985300E+1	2.000100E+1	0.000000E+0	
-6.000000E+2	-1.060365E-3	-1.568587E-3	1.893368E-3	-1.240587E+2	2.063610E+4	1.985500E+1	2.000100E+1	0.000000E+0	
-7.000000E+2	-1.059436E-3	-1.568577E-3	1.892839E-3	-1.240356E+2	2.063610E+4	1.985400E+1	2.000100E+1	0.000000E+0	
-8.000000E+2	-1.058601E-3	-1.566829E-3	1.890923E-3	-1.240442E+2	2.063610E+4	1.985500E+1	2.000100E+1	0.000000E+0	
-9.000000E+2	-1.057684E-3	-1.565938E-3	1.889671E-3	-1.240363E+2	2.063610E+4	1.985200E+1	2.000100E+1	0.000000E+0	
-1.000000E+3	-1.055909E-3	-1.565922E-3	1.888665E-3	-1.239920E+2	2.063610E+4	1.985200E+1	2.000100E+1	0.000000E+0	
-1.100000E+3	-1.055071E-3	-1.565027E-3	1.887454E-3	-1.239861E+2	2.063610E+4	1.985400E+1	2.000100E+1	0.000000E+0	
-1.200000E+3	-1.053280E-3	-1.563257E-3	1.884986E-3	-1.239710E+2	2.063610E+4	1.985300E+1	2.000100E+1	0.000000E+0	
-1.300000E+3	-1.050640E-3	-1.562166E-3	1.882606E-3	-1.239229E+2	2.063610E+4	1.985400E+1	2.000100E+1	0.000000E+0	
-1.400000E+3	-1.048891E-3	-1.561547E-3	1.881117E-3	-1.238893E+2	2.063610E+4	1.985300E+1	2.000200E+1	0.000000E+0	
-1.500000E+3	-1.046264E-3	-1.558051E-3	1.876750E-3	-1.238822E+2	2.063610E+4	1.985400E+1	2.000100E+1	0.000000E+0	
-1.600000E+3	-1.043615E-3	-1.557171E-3	1.874543E-3	-1.238300E+2	2.063610E+4	1.985300E+1	2.000200E+1	0.000000E+0	
-1.700000E+3	-1.039208E-3	-1.554526E-3	1.869894E-3	-1.237629E+2	2.063610E+4	1.985200E+1	2.000100E+1	0.000000E+0	
-1.800000E+3	-1.034798E-3	-1.551006E-3	1.864517E-3	-1.237104E+2	2.063610E+4	1.984900E+1	2.000100E+1	0.000000E+0	
-1.900000E+3	-1.029831E-3	-1.547493E-3	1.858840E-3	-1.236431E+2	2.063610E+4	1.985200E+1	2.000100E+1	0.000000E+0	
-2.000000E+3	-1.024544E-3	-1.543446E-3	1.852543E-3	-1.235763E+2	2.063610E+4	1.985300E+1	2.000100E+1	0.000000E+0	
-2.100000E+3	-1.015788E-3	-1.537289E-3	1.842575E-3	-1.234554E+2	2.063610E+4	1.985200E+1	2.000100E+1	0.000000E+0	
-2.200000E+3	-1.007885E-3	-1.532027E-3	1.833832E-3	-1.233400E+2	2.063610E+4	1.985200E+1	2.000100E+1	0.000000E+0	
