	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-1.945427E-1	5.273513E-2	2.015636E-1	1.648332E+2	6.543570E+4	9.308100E+1	1.000260E+2	-4.551220E-2	-4.334495E-4
-2.000000E+3	-1.945432E-1	5.273497E-2	2.015639E-1	1.648333E+2	6.543570E+4	9.308500E+1	1.000260E+2	0.000000E+0	
-3.000000E+3	-1.945204E-1	5.273452E-2	2.015418E-1	1.648317E+2	6.543570E+4	9.308100E+1	1.000250E+2	0.000000E+0	
-4.000000E+3	-1.945432E-1	5.273469E-2	2.015639E-1	1.648333E+2	6.543570E+4	9.308100E+1	1.000270E+2	0.000000E+0	
-5.000000E+3	-1.945205E-1	5.273488E-2	2.015420E-1	1.648316E+2	6.543570E+4	9.307500E+1	1.000260E+2	0.000000E+0	
-6.000000E+3	-1.945201E-1	5.272743E-2	2.015397E-1	1.648336E+2	6.543570E+4	9.307000E+1	1.000260E+2	0.000000E+0	
-7.000000E+3	-1.944984E-1	5.271349E-2	2.015151E-1	1.648358E+2	6.543570E+4	9.306500E+1	1.000270E+2	0.000000E+0	
-8.000000E+3	-1.944102E-1	5.267903E-2	2.014210E-1	1.648387E+2	6.543570E+4	9.306100E+1	1.000280E+2	0.000000E+0	
-9.000000E+3	-1.944754E-1	5.271309E-2	2.014928E-1	1.648342E+2	6.543570E+4	9.305800E+1	1.000260E+2	0.000000E+0	
-1.000000E+4	-1.945429E-1	5.271324E-2	2.015580E-1	1.648392E+2	6.543570E+4	9.305000E+1	1.000250E+2	0.000000E+0	
-1.100000E+4	-1.945430E-1	5.271304E-2	2.015581E-1	1.648393E+2	6.543570E+4	9.304600E+1	1.000250E+2	0.000000E+0	
