	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-2.797398E-1	1.142917E-1	3.021869E-1	1.577768E+2	4.505800E+4	9.301300E+1	1.000290E+2	-4.428881E-2	-4.217982E-4
-2.000000E+3	-2.797401E-1	1.142919E-1	3.021873E-1	1.577768E+2	4.505800E+4	9.301700E+1	1.000300E+2	0.000000E+0	
-3.000000E+3	-2.797177E-1	1.142916E-1	3.021664E-1	1.577753E+2	4.505800E+4	9.301600E+1	1.000280E+2	0.000000E+0	
-4.000000E+3	-2.797038E-1	1.142913E-1	3.021535E-1	1.577743E+2	4.505800E+4	9.301200E+1	1.000260E+2	0.000000E+0	
-5.000000E+3	-2.797173E-1	1.142918E-1	3.021662E-1	1.577752E+2	4.505800E+4	9.300900E+1	1.000280E+2	0.000000E+0	
-6.000000E+3	-2.797171E-1	1.142913E-1	3.021658E-1	1.577753E+2	4.505800E+4	9.300600E+1	1.000280E+2	0.000000E+0	
-7.000000E+3	-2.797045E-1	1.142688E-1	3.021456E-1	1.577783E+2	4.505800E+4	9.300000E+1	1.000260E+2	0.000000E+0	
-8.000000E+3	-2.796005E-1	1.142029E-1	3.020244E-1	1.577824E+2	4.505800E+4	9.299700E+1	1.000300E+2	0.000000E+0	
-9.000000E+3	-2.797040E-1	1.142683E-1	3.021450E-1	1.577784E+2	4.505800E+4	9.299200E+1	1.000290E+2	0.000000E+0	
-1.000000E+4	-2.797179E-1	1.142916E-1	3.021666E-1	1.577753E+2	4.505800E+4	9.298500E+1	1.000280E+2	0.000000E+0	
-1.100000E+4	-2.797402E-1	1.142917E-1	3.021873E-1	1.577768E+2	4.505800E+4	9.295800E+1	1.000280E+2	0.000000E+0	
