	
	Sensitivity=20 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-1.139383E-3	-1.107918E-3	1.589238E-3	-1.358021E+2	1.705860E+4	3.577500E+1	4.000100E+1	-4.578484E-2	-4.360461E-4
-2.000000E+2	-1.138455E-3	-1.107052E-3	1.587969E-3	-1.358012E+2	1.705860E+4	3.576800E+1	4.000100E+1	0.000000E+0	
-3.000000E+2	-1.138460E-3	-1.107062E-3	1.587979E-3	-1.358011E+2	1.705860E+4	3.576700E+1	4.000000E+1	0.000000E+0	
-4.000000E+2	-1.138473E-3	-1.107054E-3	1.587983E-3	-1.358016E+2	1.705860E+4	3.577100E+1	4.000000E+1	0.000000E+0	
-5.000000E+2	-1.137613E-3	-1.106178E-3	1.586755E-3	-1.358026E+2	1.705860E+4	3.577000E+1	4.000000E+1	0.000000E+0	
-6.000000E+2	-1.136726E-3	-1.106177E-3	1.586119E-3	-1.357803E+2	1.705860E+4	3.577200E+1	4.000100E+1	0.000000E+0	
-7.000000E+2	-1.136723E-3	-1.106178E-3	1.586117E-3	-1.357802E+2	1.705860E+4	3.576900E+1	4.000000E+1	0.000000E+0	
-8.000000E+2	-1.135844E-3	-1.105265E-3	1.584851E-3	-1.357817E+2	1.705860E+4	3.576800E+1	4.000100E+1	0.000000E+0	
-9.000000E+2	-1.135849E-3	-1.105266E-3	1.584855E-3	-1.357818E+2	1.705860E+4	3.577700E+1	4.000000E+1	0.000000E+0	
-1.000000E+3	-1.135840E-3	-1.105292E-3	1.584867E-3	-1.357809E+2	1.705860E+4	3.577500E+1	4.000000E+1	0.000000E+0	
-1.100000E+3	-1.134929E-3	-1.104660E-3	1.583773E-3	-1.357743E+2	1.705860E+4	3.577300E+1	4.000100E+1	0.000000E+0	
-1.200000E+3	-1.134943E-3	-1.104423E-3	1.583618E-3	-1.357808E+2	1.705860E+4	3.577200E+1	4.000100E+1	0.000000E+0	
-1.300000E+3	-1.133206E-3	-1.103531E-3	1.581752E-3	-1.357601E+2	1.705860E+4	3.577200E+1	4.000000E+1	0.000000E+0	
-1.400000E+3	-1.132314E-3	-1.103540E-3	1.581118E-3	-1.357373E+2	1.705860E+4	3.577000E+1	4.000000E+1	0.000000E+0	
-1.500000E+3	-1.131432E-3	-1.102629E-3	1.579851E-3	-1.357387E+2	1.705860E+4	3.576900E+1	4.000100E+1	0.000000E+0	
-1.600000E+3	-1.130596E-3	-1.101775E-3	1.578657E-3	-1.357397E+2	1.705860E+4	3.577000E+1	3.999900E+1	0.000000E+0	
-1.700000E+3	-1.128823E-3	-1.101784E-3	1.577393E-3	-1.356945E+2	1.705860E+4	3.577400E+1	4.000000E+1	0.000000E+0	
-1.800000E+3	-1.127067E-3	-1.100397E-3	1.575168E-3	-1.356860E+2	1.705860E+4	3.576900E+1	4.000000E+1	0.000000E+0	
-1.900000E+3	-1.125326E-3	-1.099519E-3	1.573308E-3	-1.356646E+2	1.705860E+4	3.577400E+1	4.000000E+1	0.000000E+0	
-2.000000E+3	-1.122643E-3	-1.097774E-3	1.570171E-3	-1.356417E+2	1.705860E+4	3.577600E+1	4.000100E+1	0.000000E+0	
