	
	Sensitivity=5 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_05	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+2	-4.015370E-4	3.673348E-5	4.032138E-4	1.747730E+2	3.410050E+3	3.576300E+1	4.000200E+1	-4.602804E-2	-4.383623E-4
-2.000000E+2	-4.013174E-4	3.673449E-5	4.029951E-4	1.747700E+2	3.410050E+3	3.576500E+1	4.000100E+1	0.000000E+0	
-3.000000E+2	-4.013097E-4	3.673672E-5	4.029877E-4	1.747696E+2	3.410050E+3	3.576300E+1	4.000100E+1	0.000000E+0	
-4.000000E+2	-4.011038E-4	3.690346E-5	4.027979E-4	1.747433E+2	3.410050E+3	3.576300E+1	4.000100E+1	0.000000E+0	
-5.000000E+2	-4.008731E-4	3.673560E-5	4.025527E-4	1.747641E+2	3.410050E+3	3.576100E+1	4.000100E+1	0.000000E+0	
-6.000000E+2	-4.008929E-4	3.673649E-5	4.025726E-4	1.747642E+2	3.410050E+3	3.576300E+1	4.000200E+1	0.000000E+0	
-7.000000E+2	-4.008817E-4	3.673750E-5	4.025616E-4	1.747639E+2	3.410050E+3	3.575900E+1	4.000200E+1	0.000000E+0	
-8.000000E+2	-4.008794E-4	3.673434E-5	4.025589E-4	1.747644E+2	3.410050E+3	3.576300E+1	4.000200E+1	0.000000E+0	
-9.000000E+2	-4.008799E-4	3.695126E-5	4.025793E-4	1.747336E+2	3.410050E+3	3.576300E+1	4.000200E+1	0.000000E+0	
-1.000000E+3	-4.004402E-4	3.676600E-5	4.021245E-4	1.747542E+2	3.410050E+3	3.576500E+1	4.000100E+1	0.000000E+0	
-1.100000E+3	-4.004386E-4	3.695363E-5	4.021401E-4	1.747275E+2	3.410050E+3	3.576500E+1	4.000200E+1	0.000000E+0	
-1.200000E+3	-4.002265E-4	3.695384E-5	4.019289E-4	1.747247E+2	3.410050E+3	3.576700E+1	4.000200E+1	0.000000E+0	
-1.300000E+3	-4.000014E-4	3.695373E-5	4.017047E-4	1.747218E+2	3.410050E+3	3.576400E+1	4.000100E+1	0.000000E+0	
-1.400000E+3	-3.997852E-4	3.694883E-5	4.014890E-4	1.747196E+2	3.410050E+3	3.576700E+1	4.000200E+1	0.000000E+0	
-1.500000E+3	-3.995625E-4	3.695006E-5	4.012673E-4	1.747165E+2	3.410050E+3	3.576500E+1	4.000100E+1	0.000000E+0	
-1.600000E+3	-3.991211E-4	3.717399E-5	4.008485E-4	1.746788E+2	3.410050E+3	3.576100E+1	4.000100E+1	0.000000E+0	
-1.700000E+3	-3.986785E-4	3.716881E-5	4.004074E-4	1.746737E+2	3.410050E+3	3.576700E+1	4.000000E+1	0.000000E+0	
-1.800000E+3	-3.984715E-4	3.717324E-5	4.002016E-4	1.746703E+2	3.410050E+3	3.577000E+1	4.000000E+1	0.000000E+0	
-1.900000E+3	-3.977958E-4	3.717183E-5	3.995288E-4	1.746615E+2	3.410050E+3	3.576100E+1	4.000200E+1	0.000000E+0	
-2.000000E+3	-3.969199E-4	3.716893E-5	3.986565E-4	1.746502E+2	3.410050E+3	3.576500E+1	4.000100E+1	0.000000E+0	
-2.100000E+3	-3.963407E-4	3.740323E-5	3.981017E-4	1.746089E+2	3.410050E+3	3.576400E+1	4.000000E+1	0.000000E+0	
-2.200000E+3	-3.954546E-4	3.739779E-5	3.972190E-4	1.745977E+2	3.410050E+3	3.576400E+1	4.000100E+1	0.000000E+0	
-2.300000E+3	-3.941451E-4	3.773158E-5	3.959470E-4	1.745317E+2	3.410050E+3	3.576300E+1	4.000100E+1	0.000000E+0	
-2.400000E+3	-3.928258E-4	3.784324E-5	3.946444E-4	1.744973E+2	3.410050E+3	3.576400E+1	3.999900E+1	0.000000E+0	
-2.500000E+3	-3.906368E-4	3.827642E-5	3.925075E-4	1.744038E+2	3.410050E+3	3.576300E+1	4.000000E+1	0.000000E+0	
-2.600000E+3	-3.884914E-4	3.849783E-5	3.903942E-4	1.743407E+2	3.410050E+3	3.576500E+1	4.000200E+1	0.000000E+0	
-2.700000E+3	-3.849061E-4	3.914991E-5	3.868920E-4	1.741923E+2	3.410050E+3	3.576200E+1	4.000000E+1	0.000000E+0	
-2.800000E+3	-3.806100E-4	3.980960E-5	3.826862E-4	1.740289E+2	3.410050E+3	3.576300E+1	4.000000E+1	0.000000E+0	
-2.900000E+3	-3.743183E-4	4.068242E-5	3.765226E-4	1.737972E+2	3.410050E+3	3.576500E+1	4.000100E+1	0.000000E+0	
-3.000000E+3	-3.683928E-4	4.157392E-5	3.707312E-4	1.735613E+2	3.410050E+3	3.576400E+1	4.000200E+1	0.000000E+0	
-3.100000E+3	-3.586531E-4	4.301761E-5	3.612237E-4	1.731605E+2	3.410050E+3	3.576300E+1	4.000200E+1	0.000000E+0	
-3.200000E+3	-3.506055E-4	4.410992E-5	3.533693E-4	1.728293E+2	3.410050E+3	3.576400E+1	4.000200E+1	0.000000E+0	
-3.300000E+3	-3.395467E-4	4.587700E-5	3.426320E-4	1.723052E+2	3.410050E+3	3.576300E+1	4.000000E+1	0.000000E+0	
-3.400000E+3	-3.284252E-4	4.717725E-5	3.317963E-4	1.718256E+2	3.410050E+3	3.576300E+1	4.000100E+1	0.000000E+0	
-3.500000E+3	-3.181353E-4	4.894043E-5	3.218777E-4	1.712544E+2	3.410050E+3	3.576300E+1	3.999900E+1	0.000000E+0	
-3.600000E+3	-3.113364E-4	4.979802E-5	3.152939E-4	1.709126E+2	3.410050E+3	3.576300E+1	4.000100E+1	0.000000E+0	
-3.700000E+3	-3.030814E-4	5.111318E-5	3.073612E-4	1.704274E+2	3.410050E+3	3.576500E+1	4.000200E+1	0.000000E+0	
-3.800000E+3	-2.983444E-4	5.156279E-5	3.027675E-4	1.701945E+2	3.410050E+3	3.576400E+1	4.000100E+1	0.000000E+0	
-3.900000E+3	-2.943919E-4	5.222186E-5	2.989879E-4	1.699410E+2	3.410050E+3	3.576400E+1	4.000200E+1	0.000000E+0	
-4.000000E+3	-2.926729E-4	5.244020E-5	2.973338E-4	1.698417E+2	3.410050E+3	3.576500E+1	4.000100E+1	0.000000E+0	
-4.100000E+3	-2.915769E-4	5.265816E-5	2.962937E-4	1.697628E+2	3.410050E+3	3.576400E+1	4.000100E+1	0.000000E+0	
-4.200000E+3	-2.924453E-4	5.244136E-5	2.971100E-4	1.698338E+2	3.410050E+3	3.576400E+1	4.000000E+1	0.000000E+0	
