	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-1.957443E-1	9.243381E-2	2.164714E-1	1.547225E+2	5.813600E+4	3.301480E+2	2.871210E+2	-8.140057E-2	-7.752436E-4
-2.000000E+3	-1.957455E-1	9.243394E-2	2.164725E-1	1.547226E+2	5.813600E+4	3.301480E+2	2.871110E+2	0.000000E+0	
-3.000000E+3	-1.957439E-1	9.243354E-2	2.164709E-1	1.547225E+2	5.813600E+4	3.301480E+2	2.871250E+2	0.000000E+0	
-4.000000E+3	-1.957657E-1	9.243397E-2	2.164908E-1	1.547249E+2	5.813600E+4	3.301480E+2	2.871330E+2	0.000000E+0	
-5.000000E+3	-1.957221E-1	9.243367E-2	2.164512E-1	1.547200E+2	5.813600E+4	3.301480E+2	2.871230E+2	0.000000E+0	
-6.000000E+3	-1.957219E-1	9.241233E-2	2.164419E-1	1.547251E+2	5.813600E+4	3.301480E+2	2.871140E+2	0.000000E+0	
-7.000000E+3	-1.957224E-1	9.243393E-2	2.164516E-1	1.547200E+2	5.813600E+4	3.301480E+2	2.871240E+2	0.000000E+0	
-8.000000E+3	-1.957450E-1	9.243389E-2	2.164720E-1	1.547226E+2	5.813600E+4	3.301480E+2	2.871220E+2	0.000000E+0	
-9.000000E+3	-1.957447E-1	9.243392E-2	2.164717E-1	1.547225E+2	5.813600E+4	3.301480E+2	2.871250E+2	0.000000E+0	
-1.000000E+4	-1.957656E-1	9.243409E-2	2.164907E-1	1.547249E+2	5.813600E+4	3.301480E+2	2.871290E+2	0.000000E+0	
-1.100000E+4	-1.957453E-1	9.243398E-2	2.164723E-1	1.547226E+2	5.813600E+4	3.301480E+2	2.871180E+2	0.000000E+0	
