	
	Sensitivity=500 mV/nA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-1.748334E-1	7.342485E-2	1.896258E-1	1.572190E+2	6.543570E+4	3.301480E+2	2.871290E+2	-4.882229E-2	-4.649742E-4
-2.000000E+3	-1.748334E-1	7.342455E-2	1.896256E-1	1.572191E+2	6.543570E+4	3.301480E+2	2.871320E+2	0.000000E+0	
-3.000000E+3	-1.748328E-1	7.342414E-2	1.896249E-1	1.572192E+2	6.543570E+4	3.301480E+2	2.871300E+2	0.000000E+0	
-4.000000E+3	-1.748335E-1	7.342441E-2	1.896256E-1	1.572192E+2	6.543570E+4	3.301480E+2	2.871230E+2	0.000000E+0	
-5.000000E+3	-1.748331E-1	7.342394E-2	1.896251E-1	1.572193E+2	6.543570E+4	3.301480E+2	2.871290E+2	0.000000E+0	
-6.000000E+3	-1.748335E-1	7.342441E-2	1.896257E-1	1.572192E+2	6.543570E+4	3.301480E+2	2.871300E+2	0.000000E+0	
-7.000000E+3	-1.748335E-1	7.342423E-2	1.896256E-1	1.572192E+2	6.543570E+4	3.301480E+2	2.871260E+2	0.000000E+0	
-8.000000E+3	-1.748417E-1	7.342508E-2	1.896335E-1	1.572199E+2	6.543570E+4	3.301480E+2	2.871280E+2	0.000000E+0	
-9.000000E+3	-1.748560E-1	7.342448E-2	1.896464E-1	1.572218E+2	6.543570E+4	3.301480E+2	2.871330E+2	0.000000E+0	
-1.000000E+4	-1.748555E-1	7.342502E-2	1.896462E-1	1.572216E+2	6.543570E+4	3.301480E+2	2.871410E+2	0.000000E+0	
-1.100000E+4	-1.748558E-1	7.342482E-2	1.896464E-1	1.572217E+2	6.543570E+4	3.301480E+2	2.871420E+2	0.000000E+0	
