	
	Sensitivity=1 V/uA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-9.545822E-2	5.472313E-1	5.554947E-1	9.989503E+1	4.843100E+3	3.301480E+2	2.870560E+2	-5.293595E-2	-5.041519E-4
-2.000000E+3	-9.545889E-2	5.472298E-1	5.554933E-1	9.989512E+1	4.843100E+3	3.301480E+2	2.870460E+2	0.000000E+0	
-3.000000E+3	-9.545823E-2	5.471870E-1	5.554511E-1	9.989581E+1	4.843100E+3	3.301480E+2	2.870470E+2	0.000000E+0	
-4.000000E+3	-9.545854E-2	5.472312E-1	5.554947E-1	9.989506E+1	4.843100E+3	3.301480E+2	2.870400E+2	0.000000E+0	
-5.000000E+3	-9.545893E-2	5.471885E-1	5.554526E-1	9.989586E+1	4.843100E+3	3.301480E+2	2.870430E+2	0.000000E+0	
-6.000000E+3	-9.545903E-2	5.472316E-1	5.554952E-1	9.989510E+1	4.843100E+3	3.301480E+2	2.870540E+2	0.000000E+0	
-7.000000E+3	-9.545772E-2	5.472312E-1	5.554945E-1	9.989498E+1	4.843100E+3	3.301480E+2	2.870490E+2	0.000000E+0	
-8.000000E+3	-9.545913E-2	5.472322E-1	5.554958E-1	9.989510E+1	4.843100E+3	3.301480E+2	2.870450E+2	0.000000E+0	
-9.000000E+3	-9.547386E-2	5.472322E-1	5.554983E-1	9.989660E+1	4.843100E+3	3.301480E+2	2.870460E+2	0.000000E+0	
-1.000000E+4	-9.545903E-2	5.472325E-1	5.554960E-1	9.989509E+1	4.843100E+3	3.301480E+2	2.870510E+2	0.000000E+0	
-1.100000E+4	-9.545933E-2	5.472323E-1	5.554959E-1	9.989512E+1	4.843100E+3	3.301480E+2	2.870430E+2	0.000000E+0	
