	
	Sensitivity=1 V/uA,, Reserve=Normal,, Time Constant=100ms,, Low Pass Filter=24 dB/oct	
	Daten erstellt am: 	2018_10_11	
	***End of Header***
Stepwith 	Channel X LIA [V] 	Channel Y LIA [V] 	Amplitude LIA [V] 	Phase [°] 	Frequency [Hz] 	Temp Sensor 1 	Temp Sensor 2 	Current I [A]	Voltage over Resistance for Current [V] 
-1.000000E+3	-1.527013E-2	5.646746E-1	5.648811E-1	9.154904E+1	7.580140E+2	3.301480E+2	2.870160E+2	-5.525938E-2	-5.262798E-4
-2.000000E+3	-1.531509E-2	5.646740E-1	5.648817E-1	9.155360E+1	7.580140E+2	3.301480E+2	2.870220E+2	0.000000E+0	
-3.000000E+3	-1.531589E-2	5.646331E-1	5.648408E-1	9.155379E+1	7.580140E+2	3.301480E+2	2.870200E+2	0.000000E+0	
-4.000000E+3	-1.531512E-2	5.646328E-1	5.648405E-1	9.155371E+1	7.580140E+2	3.301480E+2	2.870240E+2	0.000000E+0	
-5.000000E+3	-1.531496E-2	5.646744E-1	5.648821E-1	9.155358E+1	7.580140E+2	3.301480E+2	2.870190E+2	0.000000E+0	
-6.000000E+3	-1.527284E-2	5.646748E-1	5.648813E-1	9.154931E+1	7.580140E+2	3.301480E+2	2.870190E+2	0.000000E+0	
-7.000000E+3	-1.531414E-2	5.646328E-1	5.648404E-1	9.155361E+1	7.580140E+2	3.301480E+2	2.870260E+2	0.000000E+0	
-8.000000E+3	-1.531561E-2	5.646331E-1	5.648407E-1	9.155376E+1	7.580140E+2	3.301480E+2	2.870240E+2	0.000000E+0	
-9.000000E+3	-1.531510E-2	5.646313E-1	5.648389E-1	9.155371E+1	7.580140E+2	3.301480E+2	2.870270E+2	0.000000E+0	
-1.000000E+4	-1.529131E-2	5.646311E-1	5.648382E-1	9.155130E+1	7.580140E+2	3.301480E+2	2.870170E+2	0.000000E+0	
-1.100000E+4	-1.531525E-2	5.646744E-1	5.648821E-1	9.155361E+1	7.580140E+2	3.301480E+2	2.870240E+2	0.000000E+0	
